,Contador,HRDescripcion,HRPuesto,Eq,HRContador,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Material,MCantidad
266,E6,LUBR_ELE_ALIME_SCHENCK PROCESS SDF304048,TEC-ELE,MALI002,MALI002E6,10,Lubricacion de motor del alim 8000H,TEC-ELE,PM01,2.0,0.5,MALI002E610,,
267,E6,LUBR_ELE_ALIME_SCHENCK PROCESS SDF304048,TEC-ELE,MALI002,MALI002E6,20,Lubricacion de motor del alim 10000H,TEC-ELE,PM01,2.0,0.5,MALI002E620,,
268,I9,INSP_INS_ALIME_SCHENCK PROCESS SDF304048,TEC-INS,MALI002,MALI002I9,10,Insp de instrumentos alimentador 1M,TEC-INS,PM01,2.0,0.5,MALI002I910,,
269,IA,PREV_INS_ALIME_SCHENCK PROCESS SDF304048,TEC-INS,MALI002,MALI002IA,10,Mtto d instrumentos de alimentador 4000H,TEC-INS,PM01,2.0,1.0,MALI002IA10,,
270,IA,PREV_INS_ALIME_SCHENCK PROCESS SDF304048,TEC-INS,MALI002,MALI002IA,20,Contrastacion y/o ajuste de transm 4000H,TEC-INS,PM01,2.0,1.0,MALI002IA20,,
271,M1,INSP_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M1,10,Inspeccion general grua 660H,TEC-MEC,PM01,2.0,9.3,MGRU002M110,2530846,1.3227513227513228
272,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,10,Cambio d aceite d freno hidraulico 5000H,TEC-MEC,PM01,2.0,1.0,MGRU002M210,3043188,6
273,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,20,Camb de aceite de reductor de grua 5000H,TEC-MEC,PM01,2.0,4.0,MGRU002M220,2530846,19.312169312169313
274,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,30,Mtto general motorreductor 3000H,TEC-MEC,PM01,2.0,4.0,MGRU002M230,2530846,6.613756613756614
275,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,30,Mtto general motorreductor 3000H,TEC-MEC,PM01,2.0,4.0,MGRU002M230,2530846,6.613756613756614
276,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,40,Mtto general ruedas 6000H,TEC-MEC,PM01,2.0,4.0,MGRU002M240,3043181,2
277,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,40,Mtto general ruedas 6000H,TEC-MEC,PM01,2.0,4.0,MGRU002M240,3043182,2
278,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,40,Mtto general ruedas 6000H,TEC-MEC,PM01,2.0,4.0,MGRU002M240,3043183,2
279,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,40,Mtto general ruedas 6000H,TEC-MEC,PM01,2.0,4.0,MGRU002M240,3043184,8
280,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,40,Mtto general ruedas 6000H,TEC-MEC,PM01,2.0,4.0,MGRU002M240,3043185,2
281,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,40,Mtto general ruedas 6000H,TEC-MEC,PM01,2.0,4.0,MGRU002M240,3043186,6
282,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,40,Mtto general ruedas 6000H,TEC-MEC,PM01,2.0,4.0,MGRU002M240,3043187,8
283,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,40,Mtto general ruedas 6000H,TEC-MEC,PM01,2.0,4.0,MGRU002M240,3043181,2
284,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,40,Mtto general ruedas 6000H,TEC-MEC,PM01,2.0,4.0,MGRU002M240,3043182,2
285,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,40,Mtto general ruedas 6000H,TEC-MEC,PM01,2.0,4.0,MGRU002M240,3043183,2
286,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,40,Mtto general ruedas 6000H,TEC-MEC,PM01,2.0,4.0,MGRU002M240,3043184,8
287,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,40,Mtto general ruedas 6000H,TEC-MEC,PM01,2.0,4.0,MGRU002M240,3043185,2
288,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,40,Mtto general ruedas 6000H,TEC-MEC,PM01,2.0,4.0,MGRU002M240,3043186,6
289,M2,PREV_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M2,40,Mtto general ruedas 6000H,TEC-MEC,PM01,2.0,4.0,MGRU002M240,3043187,8
290,M3,LUBR_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M3,10,Lubric d artic de freno hidraulico 1500H,TEC-MEC,PM01,2.0,0.5,MGRU002M310,2530832,3
291,M3,LUBR_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M3,20,Relubricacion descansos d tambores 3000H,TEC-MEC,PM01,2.0,0.5,MGRU002M320,2530832,0.3
292,M3,LUBR_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M3,30,Lubric general motorreductor 660H,TEC-MEC,PM01,2.0,1.0,MGRU002M330,2530846,1.3227513227513228
293,M3,LUBR_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M3,30,Lubric general motorreductor 660H,TEC-MEC,PM01,2.0,1.0,MGRU002M330,2530846,1.3227513227513228
294,M3,LUBR_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M3,40,Lubric general ruedas 1500H,TEC-MEC,PM01,2.0,0.5,MGRU002M340,2530832,3
295,M3,LUBR_MEC_GRUA_INAMAR 0T19295,TEC-MEC,MGRU002,MGRU002M3,40,Lubric general ruedas 1500H,TEC-MEC,PM01,2.0,0.5,MGRU002M340,2530832,3
296,E1,INSP_ELE_GRUA_INAMAR 0T19295,TEC-ELE,MGRU002,MGRU002E1,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,0.8,MGRU002E110,,
297,E2,PREV_ELE_GRUA_INAMAR 0T19295,TEC-ELE,MGRU002,MGRU002E2,10,Limpieza exterior del motor 660H,TEC-ELE,PM01,2.0,1.0,MGRU002E210,,
298,E2,PREV_ELE_GRUA_INAMAR 0T19295,TEC-ELE,MGRU002,MGRU002E2,20,Medicion de aislamiento de motor 6000H,TEC-ELE,PM01,2.0,1.5,MGRU002E220,,
299,E2,PREV_ELE_GRUA_INAMAR 0T19295,TEC-ELE,MGRU002,MGRU002E2,30,Mtto d ventilador de motor de grua 3000H,TEC-ELE,PM01,2.0,1.0,MGRU002E230,,
300,E2,PREV_ELE_GRUA_INAMAR 0T19295,TEC-ELE,MGRU002,MGRU002E2,40,Mtto general motor 1500H,TEC-ELE,PM01,2.0,2.0,MGRU002E240,,
301,E3,LUBR_ELE_GRUA_INAMAR 0T19295,TEC-ELE,MGRU002,MGRU002E3,10,Lubricacion d rodamientos de motor 5000H,TEC-ELE,PM01,2.0,1.0,MGRU002E310,2530835,0.005
302,I1,INSP_INS_GRUA_INAMAR 0T19295,TEC-INS,MGRU002,MGRU002I1,10,Inspeccion general grua,TEC-INS,PM01,2.0,6.0,MGRU002I110,,
303,I2,PREV_INS_GRUA_INAMAR 0T19295,TEC-INS,MGRU002,MGRU002I2,10,"Contrastacion, ajuste de instrum 3000H",TEC-INS,PM01,2.0,0.5,MGRU002I210,,
304,I2,PREV_INS_GRUA_INAMAR 0T19295,TEC-INS,MGRU002,MGRU002I2,20,Mtto general instrumentos,TEC-INS,PM01,2.0,15.0,MGRU002I220,,
305,P1,PRED_CON_GRUA_INAMAR 0T19295,TEC-PRD,MGRU002,MGRU002P1,10,Monitoreo x vibraciones de motor 330H,TEC-PRD,PM01,1.0,0.5,MGRU002P110,,
306,P1,PRED_CON_GRUA_INAMAR 0T19295,TEC-PRD,MGRU002,MGRU002P1,20,Monit de temperatura en rodamientos 330H,TEC-PRD,PM01,1.0,0.3,MGRU002P120,,
307,P1,PRED_CON_GRUA_INAMAR 0T19295,TEC-PRD,MGRU002,MGRU002P1,30,Monitoreo x vibraciones de reductor 330H,TEC-PRD,PM01,2.0,0.5,MGRU002P130,,
308,P1,PRED_CON_GRUA_INAMAR 0T19295,TEC-PRD,MGRU002,MGRU002P1,40,Monitoreo x termografia de reductor 330H,TEC-PRD,PM01,2.0,0.5,MGRU002P140,,
309,M4,INSP_MEC_BOMBA_INBEAT MIN 50/32/125,TEC-MEC,MBOM094,MBOM094M4,10,Insp desgaste en eje de bomba 8000H,TEC-MEC,PM01,1.0,0.5,MBOM094M410,,
310,M5,PREV_MEC_BOMBA_INBEAT MIN 50/32/125,TEC-MEC,MBOM094,MBOM094M5,10,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,1.8,MBOM094M510,,
311,M6,,,MBOM094,MBOM094M6,10,Cambio de acople de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM094M610,,
312,E4,INSP_ELE_BOMBA_INBEAT MIN 50/32/125,TEC-ELE,MBOM094,MBOM094E4,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,0.8,MBOM094E410,,
313,E5,PREV_ELE_BOMBA_INBEAT MIN 50/32/125,TEC-ELE,MBOM094,MBOM094E5,10,Mtto variador d velocidad d motor 8000H,TEC-ELE,PM01,2.0,2.0,MBOM094E510,,
314,E6,,,MBOM094,MBOM094E6,10,Mtto general motor 2000H,TEC-ELE,PM01,2.0,2.0,MBOM094E610,,
315,I3,INSP_INS_BOMBA_INBEAT MIN 50/32/125,TEC-INS,MBOM094,MBOM094I3,10,Insp estado d componentes d instrum 1M,TEC-INS,PM01,2.0,0.5,MBOM094I310,,
316,I4,PREV_INS_BOMBA_INBEAT MIN 50/32/125,TEC-INS,MBOM094,MBOM094I4,10,Limpieza y mtto de instrumentos 8000H,TEC-INS,PM01,2.0,2.0,MBOM094I410,,
317,P2,PRED_CON_BOMBA_INBEAT MIN 50/32/125,TEC-PRD,MBOM094,MBOM094P2,10,Monit d vibra temperatura d motor 2000H,TEC-PRD,PM01,2.0,1.0,MBOM094P210,,
318,P2,PRED_CON_BOMBA_INBEAT MIN 50/32/125,TEC-PRD,MBOM094,MBOM094P2,20,Alineamiento de acople de bomba 8000H,TEC-PRD,PM01,2.0,1.5,MBOM094P220,,
319,P2,PRED_CON_BOMBA_INBEAT MIN 50/32/125,TEC-PRD,MBOM094,MBOM094P2,30,Monitoreo vibracion y temperatura 2000H,TEC-PRD,PM01,2.0,1.0,MBOM094P230,,
320,M1,INSP_MEC_BOMBA_GOULDS A96517659P31802,TEC-MEC,MBOM095,MBOM095M1,10,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,1.3,MBOM095M110,,
321,M2,PREV_MEC_BOMBA_GOULDS A96517659P31802,TEC-MEC,MBOM095,MBOM095M2,10,Cambio de impulsores y d difusores 8000H,TEC-MEC,PM01,2.0,4.0,MBOM095M210,,
322,E1,INSP_ELE_BOMBA_GOULDS A96517659P31802,TEC-ELE,MBOM095,MBOM095E1,10,Inspeccion general d motor y cables 1M,TEC-ELE,PM01,2.0,0.5,MBOM095E110,,
323,E2,PREV_ELE_BOMBA_GOULDS A96517659P31802,TEC-ELE,MBOM095,MBOM095E2,10,Mtto general motor 2000H,TEC-ELE,PM01,2.0,2.5,MBOM095E210,,
324,I1,INSP_INS_BOMBA_GOULDS A96517659P31802,TEC-INS,MBOM095,MBOM095I1,10,Inspeccionar d instrumentos d bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM095I110,,
325,I2,PREV_INS_BOMBA_GOULDS A96517659P31802,TEC-INS,MBOM095,MBOM095I2,10,Mtto de instrumentos de bomba 8000H,TEC-INS,PM01,2.0,1.0,MBOM095I210,,
326,I2,PREV_INS_BOMBA_GOULDS A96517659P31802,TEC-INS,MBOM095,MBOM095I2,20,Contrast ajuste d instrum d transm 8000H,TEC-INS,PM01,2.0,1.0,MBOM095I220,,
327,M1,INSP_MEC_BOMBA_SULZER SP 8A-3N,TEC-MEC,MBOM096,MBOM096M1,10,Insp variables de operacion d bomba 660H,TEC-MEC,PM01,1.0,0.5,MBOM096M110,,
328,E2,PREV_ELE_BOMBA_SULZER SP 8A-3N,TEC-ELE,MBOM096,MBOM096E2,10,Mtto general motor 2000H,TEC-ELE,PM01,2.0,2.0,MBOM096E210,,
329,I1,INSP_INS_BOMBA_SULZER SP 8A-3N,TEC-INS,MBOM096,MBOM096I1,10,Inspeccion general bomba,TEC-INS,PM01,2.0,0.8,MBOM096I110,,
330,M1,INSP_MEC_BOMBA_NETZSCH NM038BY01L06B,TEC-MEC,MBOM097,MBOM097M1,10,Inspec fugas en sellos d reductor 4000H,TEC-MEC,PM01,2.0,0.3,MBOM097M110,,
331,M1,INSP_MEC_BOMBA_NETZSCH NM038BY01L06B,TEC-MEC,MBOM097,MBOM097M1,20,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,1.8,MBOM097M120,,
332,M2,PREV_MEC_BOMBA_NETZSCH NM038BY01L06B,TEC-MEC,MBOM097,MBOM097M2,10,Cambio d aceite d reductor d bomb 16000H,TEC-MEC,PM01,2.0,2.0,MBOM097M210,2530846,1.5
333,M2,PREV_MEC_BOMBA_NETZSCH NM038BY01L06B,TEC-MEC,MBOM097,MBOM097M2,20,Ajust pernos acople d baja d bomba 4000H,TEC-MEC,PM01,2.0,0.5,MBOM097M220,,
334,M2,PREV_MEC_BOMBA_NETZSCH NM038BY01L06B,TEC-MEC,MBOM097,MBOM097M2,30,Lubric de porta rodamiento de bomba 660H,TEC-MEC,PM01,2.0,0.3,MBOM097M230,,
335,M2,PREV_MEC_BOMBA_NETZSCH NM038BY01L06B,TEC-MEC,MBOM097,MBOM097M2,40,Cambio empaques succion y descarga 4000H,TEC-MEC,PM01,2.0,1.0,MBOM097M240,,
336,M2,PREV_MEC_BOMBA_NETZSCH NM038BY01L06B,TEC-MEC,MBOM097,MBOM097M2,50,Limp y lavado de rotor de bomba 4000H,TEC-MEC,PM01,2.0,2.0,MBOM097M250,,
337,M2,PREV_MEC_BOMBA_NETZSCH NM038BY01L06B,TEC-MEC,MBOM097,MBOM097M2,60,Mtto general estator 8000H,TEC-MEC,PM01,2.0,5.0,MBOM097M260,3044313,1
338,M2,PREV_MEC_BOMBA_NETZSCH NM038BY01L06B,TEC-MEC,MBOM097,MBOM097M2,60,Mtto general estator 8000H,TEC-MEC,PM01,2.0,5.0,MBOM097M260,3044307,1
339,E1,INSP_ELE_BOMBA_NETZSCH NM038BY01L06B,TEC-ELE,MBOM097,MBOM097E1,10,Inspeccion general d motor y cables 1M,TEC-ELE,PM01,2.0,0.5,MBOM097E110,,
340,E2,PREV_ELE_BOMBA_NETZSCH NM038BY01L06B,TEC-ELE,MBOM097,MBOM097E2,10,Mtto arrancador d motor elect bomb 4000H,TEC-ELE,PM01,2.0,2.0,MBOM097E210,,
341,E2,PREV_ELE_BOMBA_NETZSCH NM038BY01L06B,TEC-ELE,MBOM097,MBOM097E2,20,Mtto general motor 2000H,TEC-ELE,PM01,2.0,2.0,MBOM097E220,,
342,I1,INSP_INS_BOMBA_NETZSCH NM038BY01L06B,TEC-INS,MBOM097,MBOM097I1,10,Insp estado components d instrument 1M,TEC-INS,PM01,2.0,0.5,MBOM097I110,,
343,I2,PREV_INS_BOMBA_NETZSCH NM038BY01L06B,TEC-INS,MBOM097,MBOM097I2,10,Limp cambio instrumentos averiados 4000H,TEC-INS,PM01,2.0,1.0,MBOM097I210,,
344,I2,PREV_INS_BOMBA_NETZSCH NM038BY01L06B,TEC-INS,MBOM097,MBOM097I2,20,Realizar contrastacion y/o ajuste 4000H,TEC-INS,PM01,2.0,1.0,MBOM097I220,,
345,P1,PRED_CON_BOMBA_NETZSCH NM038BY01L06B,TEC-PRD,MBOM097,MBOM097P1,10,Monit vibracion y temp d reductor 2000H,TEC-PRD,PM01,1.0,0.5,MBOM097P110,,
346,P1,PRED_CON_BOMBA_NETZSCH NM038BY01L06B,TEC-PRD,MBOM097,MBOM097P1,20,Monit vibrac y temp porta rodami. 2000H,TEC-PRD,PM01,1.0,0.5,MBOM097P120,,
347,I3,INSP_INS_BOMBA_NETZSCH NM045BY01L07B,TEC-INS,MBOM072,MBOM072I3,10,Insp estado components d instrument 1M,TEC-INS,PM01,2.0,0.5,MBOM072I310,,
348,I4,PREV_INS_BOMBA_NETZSCH NM045BY01L07B,TEC-INS,MBOM072,MBOM072I4,10,Limp y mtto d instrumentos d bomba 4000H,TEC-INS,PM01,2.0,1.0,MBOM072I410,,
349,M1,INSP_MEC_BOMBA_GOULDS PUMPS NM3196,TEC-MEC,MBOM098,MBOM098M1,10,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,0.9,MBOM098M110,,
350,M2,PREV_MEC_BOMBA_GOULDS PUMPS NM3196,TEC-MEC,MBOM098,MBOM098M2,10,Mtto general acople flexible bomba 4000H,TEC-MEC,PM01,2.0,1.0,MBOM098M210,,
351,M2,PREV_MEC_BOMBA_GOULDS PUMPS NM3196,TEC-MEC,MBOM098,MBOM098M2,20,Cambio de acople de bomba 8000H,TEC-MEC,PM01,2.0,1.0,MBOM098M220,3041097,1
352,M2,PREV_MEC_BOMBA_GOULDS PUMPS NM3196,TEC-MEC,MBOM098,MBOM098M2,20,Cambio de acople de bomba 8000H,TEC-MEC,PM01,2.0,1.0,MBOM098M220,3041098,1
353,M2,PREV_MEC_BOMBA_GOULDS PUMPS NM3196,TEC-MEC,MBOM098,MBOM098M2,20,Cambio de acople de bomba 8000H,TEC-MEC,PM01,2.0,1.0,MBOM098M220,3041124,1
354,M2,PREV_MEC_BOMBA_GOULDS PUMPS NM3196,TEC-MEC,MBOM098,MBOM098M2,20,Cambio de acople de bomba 8000H,TEC-MEC,PM01,2.0,1.0,MBOM098M220,3041079,1
355,M2,PREV_MEC_BOMBA_GOULDS PUMPS NM3196,TEC-MEC,MBOM098,MBOM098M2,30,Cambio de impulsor de bomba 8000H,TEC-MEC,PM01,3.0,3.0,MBOM098M230,3041125,1
356,M2,PREV_MEC_BOMBA_GOULDS PUMPS NM3196,TEC-MEC,MBOM098,MBOM098M2,30,Cambio de impulsor de bomba 8000H,TEC-MEC,PM01,3.0,3.0,MBOM098M230,3041126,1
357,M2,PREV_MEC_BOMBA_GOULDS PUMPS NM3196,TEC-MEC,MBOM098,MBOM098M2,30,Cambio de impulsor de bomba 8000H,TEC-MEC,PM01,3.0,3.0,MBOM098M230,3041131,1
358,M2,PREV_MEC_BOMBA_GOULDS PUMPS NM3196,TEC-MEC,MBOM098,MBOM098M2,30,Cambio de impulsor de bomba 8000H,TEC-MEC,PM01,3.0,3.0,MBOM098M230,3041080,1
359,M2,PREV_MEC_BOMBA_GOULDS PUMPS NM3196,TEC-MEC,MBOM098,MBOM098M2,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM098M240,,
360,M2,PREV_MEC_BOMBA_GOULDS PUMPS NM3196,TEC-MEC,MBOM098,MBOM098M2,50,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,6.5,MBOM098M250,,
361,M3,LUBR_MEC_BOMBA_GOULDS PUMPS NM3196,TEC-MEC,MBOM098,MBOM098M3,10,Lubric bocinas columna porta rodam. 660H,TEC-MEC,PM01,1.0,0.3,MBOM098M310,2530835,0.04
362,E1,INSP_ELE_BOMBA_GOULDS PUMPS NM3196,TEC-ELE,MBOM098,MBOM098E1,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM098E110,,
363,E2,PREV_ELE_BOMBA_GOULDS PUMPS NM3196,TEC-ELE,MBOM098,MBOM098E2,10,Mtto menor de motor de bomba 4000H,TEC-ELE,PM01,2.0,1.0,MBOM098E210,,
364,E2,PREV_ELE_BOMBA_GOULDS PUMPS NM3196,TEC-ELE,MBOM098,MBOM098E2,20,Mtto preventivo d arrancador bomba 8000H,TEC-ELE,PM01,2.0,2.0,MBOM098E220,,
365,E2,PREV_ELE_BOMBA_GOULDS PUMPS NM3196,TEC-ELE,MBOM098,MBOM098E2,30,Mtto general motor 8000H,TEC-ELE,PM01,2.0,3.8,MBOM098E230,,
366,I1,INSP_INS_BOMBA_GOULDS PUMPS NM3196,TEC-INS,MBOM098,MBOM098I1,10,Insp tuberias flexibles instruments 1M,TEC-INS,PM01,2.0,0.5,MBOM098I110,,
367,I2,PREV_INS_BOMBA_GOULDS PUMPS NM3196,TEC-INS,MBOM098,MBOM098I2,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,1.0,MBOM098I210,,
368,I2,PREV_INS_BOMBA_GOULDS PUMPS NM3196,TEC-INS,MBOM098,MBOM098I2,20,Contrast. y/o ajuste transmisores 4000H,TEC-INS,PM01,2.0,1.0,MBOM098I220,,
369,P1,PRED_CON_BOMBA_GOULDS PUMPS NM3196,TEC-PRD,MBOM098,MBOM098P1,10,Monitoreo de vibracion de motor 1500H,TEC-PRD,PM01,1.0,1.0,MBOM098P110,,
370,P1,PRED_CON_BOMBA_GOULDS PUMPS NM3196,TEC-PRD,MBOM098,MBOM098P1,20,Monitoreo de termografia de motor 1500H,TEC-PRD,PM01,1.0,0.5,MBOM098P120,,
371,P1,PRED_CON_BOMBA_GOULDS PUMPS NM3196,TEC-PRD,MBOM098,MBOM098P1,30,Alineamiento ejes del acople bomba 8000H,TEC-PRD,PM01,3.0,1.0,MBOM098P130,,
372,P1,PRED_CON_BOMBA_GOULDS PUMPS NM3196,TEC-PRD,MBOM098,MBOM098P1,40,Monit temp en rodamients d columna 1500H,TEC-PRD,PM01,1.0,0.3,MBOM098P140,,
373,I5,INSP_INS_BOMBA_NETZSCH NM045BY01L07B,TEC-INS,MBOM072,MBOM072I5,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM072I510,,
374,I6,PREV_INS_BOMBA_NETZSCH NM045BY01L07B,TEC-INS,MBOM072,MBOM072I6,10,Limp y mtto d instrumentos d bomba 4000H,TEC-INS,PM01,2.0,1.0,MBOM072I610,,
375,M1,INSP_MEC_VENTI_REIMAQ VAX1120,TEC-MEC,MVEN001,MVEN001M1,10,Inspeccion general ventilador 660H,TEC-MEC,PM01,2.0,0.6,MVEN001M110,,
376,M2,PREV_MEC_VENTI_REIMAQ VAX1120,TEC-MEC,MVEN001,MVEN001M2,10,Limp y mtto d alabes d ventilador 4000H,TEC-MEC,PM01,2.0,6.0,MVEN001M210,,
377,M2,PREV_MEC_VENTI_REIMAQ VAX1120,TEC-MEC,MVEN001,MVEN001M2,20,Limp y mtto ducto d ventilador 4000H,TEC-MEC,PM01,2.0,3.0,MVEN001M220,,
378,E1,INSP_ELE_VENTI_REIMAQ VAX1120,TEC-ELE,MVEN001,MVEN001E1,10,Insp general motor y cabls conexion 1M,TEC-ELE,PM01,2.0,0.5,MVEN001E110,,
379,E2,PREV_ELE_VENTI_REIMAQ VAX1120,TEC-ELE,MVEN001,MVEN001E2,10,Mtto mecanism d arranq motor elect 4000H,TEC-ELE,PM01,2.0,1.0,MVEN001E210,,
380,E2,PREV_ELE_VENTI_REIMAQ VAX1120,TEC-ELE,MVEN001,MVEN001E2,20,Mtto general motor 2000H,TEC-ELE,PM01,2.0,2.0,MVEN001E220,,
381,I1,INSP_INS_VENTI_REIMAQ VAX1120,TEC-INS,MVEN001,MVEN001I1,10,Inspeccion general ventilador,TEC-INS,PM01,2.0,0.8,MVEN001I110,,
382,I2,PREV_INS_VENTI_REIMAQ VAX1120,TEC-INS,MVEN001,MVEN001I2,10,Realizar mtto instrument ventiladr 4000H,TEC-INS,PM01,2.0,2.0,MVEN001I210,,
383,I2,PREV_INS_VENTI_REIMAQ VAX1120,TEC-INS,MVEN001,MVEN001I2,20,Realizar calibracion d instrument 4000H,TEC-INS,PM01,2.0,1.0,MVEN001I220,,
384,P1,PRED_CON_VENTI_REIMAQ VAX1120,TEC-PRD,MVEN001,MVEN001P1,10,Monit vibrac y temp d ventilador 2000H,TEC-PRD,PM01,2.0,2.0,MVEN001P110,,
385,M1,INSP_MEC_COLEC_AMERICORP TBI5,TEC-MEC,MCOL001,MCOL001M1,10,Insp estado lamina porta filtros 2000H,TEC-MEC,PM01,2.0,1.0,MCOL001M110,,
386,M1,INSP_MEC_COLEC_AMERICORP TBI5,TEC-MEC,MCOL001,MCOL001M1,20,Insp estado limp y pintura carcasa 4000H,TEC-MEC,PM01,2.0,1.0,MCOL001M120,,
387,M1,INSP_MEC_COLEC_AMERICORP TBI5,TEC-MEC,MCOL001,MCOL001M1,30,Inspeccion general colector 660H,TEC-MEC,PM01,2.0,4.8,MCOL001M130,,
388,M2,PREV_MEC_COLEC_AMERICORP TBI5,TEC-MEC,MCOL001,MCOL001M2,10,Cambio d filtros de colector 4000H,TEC-MEC,PM01,2.0,6.0,MCOL001M210,,
389,M3,LUBR_MEC_COLEC_AMERICORP TBI5,TEC-MEC,MCOL001,MCOL001M3,10,Lubric d rodamientos extractor 4000H,TEC-MEC,PM01,1.0,0.5,MCOL001M310,2530835,0.012
390,E1,INSP_ELE_COLEC_AMERICORP TBI5,TEC-ELE,MCOL001,MCOL001E1,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.5,MCOL001E110,,
391,E2,PREV_ELE_COLEC_AMERICORP TBI5,TEC-ELE,MCOL001,MCOL001E2,10,Limp exterior motor elect colector 4000H,TEC-ELE,PM01,2.0,1.0,MCOL001E210,,
392,E2,PREV_ELE_COLEC_AMERICORP TBI5,TEC-ELE,MCOL001,MCOL001E2,20,Mtto general motor 8000H,TEC-ELE,PM01,2.0,6.0,MCOL001E220,,
393,I1,INSP_INS_COLEC_AMERICORP TBI5,TEC-INS,MCOL001,MCOL001I1,10,Insp general d instruments colector 1M,TEC-INS,PM01,2.0,1.5,MCOL001I110,,
394,I2,PREV_INS_COLEC_AMERICORP TBI5,TEC-INS,MCOL001,MCOL001I2,10,Mtto d instrumentos de colector 8000H,TEC-INS,PM01,2.0,2.5,MCOL001I210,,
395,I2,PREV_INS_COLEC_AMERICORP TBI5,TEC-INS,MCOL001,MCOL001I2,20,Contrast y/o ajust transmis y valv 4000H,TEC-INS,PM01,2.0,2.0,MCOL001I220,,
396,P1,PRED_CON_COLEC_AMERICORP TBI5,TEC-PRD,MCOL001,MCOL001P1,10,Monit vibrac motor electr colector 2000H,TEC-PRD,PM01,1.0,0.5,MCOL001P110,,
397,P1,PRED_CON_COLEC_AMERICORP TBI5,TEC-PRD,MCOL001,MCOL001P1,20,Monit termog motor electr colector 2000H,TEC-PRD,PM01,1.0,0.5,MCOL001P120,,
398,M1,INSP_MEC_BOMBA_METSO MDM650 THC C5HC,TEC-MEC,MBOM099,MBOM099M1,10,Inspeccion de spool de bomba 1000H,TEC-MEC,PM01,2.0,2.0,MBOM099M110,,
399,M1,INSP_MEC_BOMBA_METSO MDM650 THC C5HC,TEC-MEC,MBOM099,MBOM099M1,20,Inspeccion general bomba 165H,TEC-MEC,PM01,2.0,0.8,MBOM099M120,,
400,M1,INSP_MEC_BOMBA_METSO MDM650 THC C5HC,TEC-MEC,MBOM099,MBOM099M1,30,Inspeccion general bomba 660H,TEC-MEC,PM01,2.0,3.1,MBOM099M130,,
