,Contador,HRDescripcion,HRPuesto,Eq,HRContador,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador
1270,M2,PREV_MEC_FAJA_ CV321,TEC-MEC,MFAJ025,MFAJ025M2,20,Cambio de las pastillas de freno 1000H,TEC-MEC,PM01,2.0,2.0,MFAJ025M220
1271,M2,PREV_MEC_FAJA_ CV321,TEC-MEC,MFAJ025,MFAJ025M2,30,Cambio de los filtros de aceite 4000H,TEC-MEC,PM01,1.0,0.5,MFAJ025M230
1272,M2,PREV_MEC_FAJA_ CV321,TEC-MEC,MFAJ025,MFAJ025M2,40,Cambio de banda 16000H,TEC-MEC,PM01,6.0,16.0,MFAJ025M240
1273,M2,PREV_MEC_FAJA_ CV321,TEC-MEC,MFAJ025,MFAJ025M2,50,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ025M250
1274,M2,PREV_MEC_FAJA_ CV321,TEC-MEC,MFAJ025,MFAJ025M2,60,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ025M260
1275,M2,PREV_MEC_FAJA_ CV321,TEC-MEC,MFAJ025,MFAJ025M2,70,Cambio de la polea 8000H,TEC-MEC,PM01,4.0,8.0,MFAJ025M270
1276,M2,PREV_MEC_FAJA_ CV321,TEC-MEC,MFAJ025,MFAJ025M2,80,Lubricacion por grasa 1500H,TEC-MEC,PM01,2.0,0.3,MFAJ025M280
1277,M2,PREV_MEC_FAJA_ CV321,TEC-MEC,MFAJ025,MFAJ025M2,90,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ025M290
1278,M2,PREV_MEC_FAJA_ CV321,TEC-MEC,MFAJ025,MFAJ025M2,100,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ025M2100
1279,M2,PREV_MEC_FAJA_ CV321,TEC-MEC,MFAJ025,MFAJ025M2,110,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ025M2110
1280,M2,PREV_MEC_FAJA_ CV321,TEC-MEC,MFAJ025,MFAJ025M2,120,Cambio polines 660H,TEC-MEC,PM01,3.0,3.0,MFAJ025M2120
1281,M2,PREV_MEC_FAJA_ CV321,TEC-MEC,MFAJ025,MFAJ025M2,130,Inspeccion sistema de contrapeso 4000H,TEC-MEC,PM01,2.0,4.0,MFAJ025M2130
1282,M2,PREV_MEC_FAJA_ CV321,TEC-MEC,MFAJ025,MFAJ025M2,140,Regulacion de raspador 660H,TEC-MEC,PM01,2.0,2.0,MFAJ025M2140
1283,M2,PREV_MEC_FAJA_ CV321,TEC-MEC,MFAJ025,MFAJ025M2,150,Regulacion de raspador 660H,TEC-MEC,PM01,2.0,2.0,MFAJ025M2150
1284,M3,LUBR_MEC_FAJA_ CV321,TEC-MEC,MFAJ025,MFAJ025M3,10,Extraccion de muestra de aceite 660H,TEC-MEC,PM01,1.0,0.3,MFAJ025M310
1285,E1,INSP_ELE_FAJA_ CV321,TEC-ELE,MFAJ025,MFAJ025E1,10,Insp panel contrl caja conexiones 1M,TEC-ELE,PM01,1.0,1.0,MFAJ025E110
1286,E1,INSP_ELE_FAJA_ CV321,TEC-ELE,MFAJ025,MFAJ025E1,20,Inspeccion de luminarias 3M,TEC-ELE,PM01,2.0,0.5,MFAJ025E120
1287,E1,INSP_ELE_FAJA_ CV321,TEC-ELE,MFAJ025,MFAJ025E1,30,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,1.0,MFAJ025E130
1288,E2,PREV_ELE_FAJA_ CV321,TEC-ELE,MFAJ025,MFAJ025E2,10,Mantenimiento menor de motor 1000H,TEC-ELE,PM01,2.0,1.0,MFAJ025E210
1289,E2,PREV_ELE_FAJA_ CV321,TEC-ELE,MFAJ025,MFAJ025E2,20,Mantenimiento Preventivo 4000H,TEC-ELE,PM01,2.0,2.0,MFAJ025E220
1290,E2,PREV_ELE_FAJA_ CV321,TEC-ELE,MFAJ025,MFAJ025E2,30,Mantenimiento botonera de campo 8000H,TEC-ELE,PM01,1.0,1.0,MFAJ025E230
1291,E2,PREV_ELE_FAJA_ CV321,TEC-ELE,MFAJ025,MFAJ025E2,40,Mantenimiento panel de control 8000H,TEC-ELE,PM01,2.0,2.0,MFAJ025E240
1292,E2,PREV_ELE_FAJA_ CV321,TEC-ELE,MFAJ025,MFAJ025E2,50,Mantenimiento caja conexiones 8000H,TEC-ELE,PM01,2.0,1.0,MFAJ025E250
1293,E2,PREV_ELE_FAJA_ CV321,TEC-ELE,MFAJ025,MFAJ025E2,60,Mantenimiento menor de motor 4000H,TEC-ELE,PM01,2.0,0.5,MFAJ025E260
1294,E2,PREV_ELE_FAJA_ CV321,TEC-ELE,MFAJ025,MFAJ025E2,70,Mantenimiento mayor de motor 8000H,TEC-ELE,PM01,2.0,2.0,MFAJ025E270
1295,E2,PREV_ELE_FAJA_ CV321,TEC-ELE,MFAJ025,MFAJ025E2,80,Mtto general motor 4000H,TEC-ELE,PM01,2.0,5.0,MFAJ025E280
1296,E3,LUBR_ELE_FAJA_ CV321,TEC-ELE,MFAJ025,MFAJ025E3,10,Lubricacion motor electrico 12000H,TEC-ELE,PM01,2.0,0.5,MFAJ025E310
1297,E3,LUBR_ELE_FAJA_ CV321,TEC-ELE,MFAJ025,MFAJ025E3,20,Lubricacion de motor 20000H,TEC-ELE,PM01,2.0,0.5,MFAJ025E320
1298,I1,INSP_INS_FAJA_ CV321,TEC-INS,MFAJ025,MFAJ025I1,10,Inspeccion general faja 1M,TEC-INS,PM01,2.0,3.5,MFAJ025I110
1299,I2,PREV_INS_FAJA_ CV321,TEC-INS,MFAJ025,MFAJ025I2,10,Calibracion de transmisores 4000H,TEC-INS,PM01,2.0,3.0,MFAJ025I210
1300,I2,PREV_INS_FAJA_ CV321,TEC-INS,MFAJ025,MFAJ025I2,20,Mtto general instrumentos 4000H,TEC-INS,PM01,2.0,10.5,MFAJ025I220
1301,P1,PRED_CON_FAJA_ CV321,TEC-PRED,MFAJ025,MFAJ025P1,10,Monitoreo de vibracion 660H,TEC-PRED,PM01,1.0,1.0,MFAJ025P110
1302,P1,PRED_CON_FAJA_ CV321,TEC-PRED,MFAJ025,MFAJ025P1,20,Monitoreo de termografia 660H,TEC-PRED,PM01,1.0,0.5,MFAJ025P120
1303,P1,PRED_CON_FAJA_ CV321,TEC-PRED,MFAJ025,MFAJ025P1,30,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ025P130
1304,P1,PRED_CON_FAJA_ CV321,TEC-PRED,MFAJ025,MFAJ025P1,40,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ025P140
1305,P1,PRED_CON_FAJA_ CV321,TEC-PRED,MFAJ025,MFAJ025P1,50,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ025P150
1306,P1,PRED_CON_FAJA_ CV321,TEC-PRED,MFAJ025,MFAJ025P1,60,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ025P160
1307,P1,PRED_CON_FAJA_ CV321,TEC-PRED,MFAJ025,MFAJ025P1,70,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MFAJ025P170
1308,P1,PRED_CON_FAJA_ CV321,TEC-PRED,MFAJ025,MFAJ025P1,80,Monitoreo condicion por termografia 660H,TEC-PRED,PM01,1.0,0.3,MFAJ025P180
1309,M1,INSP_MEC_COMPR_ RS185ie-A-145,TEC-MEC,MCOM002,MCOM002M1,10,Inspeccion general compresor 660H,TEC-MEC,PM01,2.0,1.5,MCOM002M110
1310,M2,PREV_MEC_COMPR_ RS185ie-A-145,TEC-MEC,MCOM002,MCOM002M2,10,Cambio de aceite 4000H,TEC-MEC,PM01,2.0,4.0,MCOM002M210
1311,M2,PREV_MEC_COMPR_ RS185ie-A-145,TEC-MEC,MCOM002,MCOM002M2,20,Extraccion de muestra de aceite 660H,TEC-MEC,PM01,1.0,0.5,MCOM002M220
1312,M2,PREV_MEC_COMPR_ RS185ie-A-145,TEC-MEC,MCOM002,MCOM002M2,30,Cambio de filtro de aire 2000H,TEC-MEC,PM01,1.0,0.3,MCOM002M230
1313,M2,PREV_MEC_COMPR_ RS185ie-A-145,TEC-MEC,MCOM002,MCOM002M2,40,Cambio del filtro de aceite 2000H,TEC-MEC,PM01,1.0,0.3,MCOM002M240
1314,M2,PREV_MEC_COMPR_ RS185ie-A-145,TEC-MEC,MCOM002,MCOM002M2,50,Cambio del elemento 4000H,TEC-MEC,PM01,1.0,0.3,MCOM002M250
1315,M2,PREV_MEC_COMPR_ RS185ie-A-145,TEC-MEC,MCOM002,MCOM002M2,60,Cambio de aceite 16000H,TEC-MEC,PM01,2.0,3.0,MCOM002M260
1316,M2,PREV_MEC_COMPR_ RS185ie-A-145,TEC-MEC,MCOM002,MCOM002M2,70,Extraccion de muestra de aceite 660H,TEC-MEC,PM01,1.0,0.3,MCOM002M270
1317,M2,PREV_MEC_COMPR_ RS185ie-A-145,TEC-MEC,MCOM002,MCOM002M2,80,Mtto general sistema de enfriamiento 8000H,TEC-MEC,PM01,2.0,3.5,MCOM002M280
1318,E1,INSP_ELE_COMPR_ RS185ie-A-145,TEC-ELE,MCOM002,MCOM002E1,10,Inspeccion general compresor 1M,TEC-ELE,PM01,2.0,1.5,MCOM002E110
1319,E2,PREV_ELE_COMPR_ RS185ie-A-145,TEC-ELE,MCOM002,MCOM002E2,10,Limpieza exterior del motor 2000H,TEC-ELE,PM01,2.0,1.0,MCOM002E210
1320,E2,PREV_ELE_COMPR_ RS185ie-A-145,TEC-ELE,MCOM002,MCOM002E2,20,Mtto pane control caja conexiones 4000H,TEC-ELE,PM01,2.0,4.0,MCOM002E220
1321,E2,PREV_ELE_COMPR_ RS185ie-A-145,TEC-ELE,MCOM002,MCOM002E2,30,Mtto general motor 4000H,TEC-ELE,PM01,2.0,4.5,MCOM002E230
1322,E3,LUBR_ELE_COMPR_ RS185ie-A-145,TEC-ELE,MCOM002,MCOM002E3,10,Lubricacion de rodamientos 2000H,TEC-ELE,PM01,2.0,1.0,MCOM002E310
1323,I1,INSP_INS_COMPR_ RS185ie-A-145,TEC-INS,MCOM002,MCOM002I1,10,Inspeccionar el estado componentes 1M,TEC-INS,PM01,2.0,1.0,MCOM002I110
1324,I2,PREV_INS_COMPR_ RS185ie-A-145,TEC-INS,MCOM002,MCOM002I2,10,Mantenimiento de instrumentos 4000H,TEC-INS,PM01,2.0,3.0,MCOM002I210
1325,I2,PREV_INS_COMPR_ RS185ie-A-145,TEC-INS,MCOM002,MCOM002I2,20,Contrastacion y/o ajuste 4000H,TEC-INS,PM01,2.0,2.0,MCOM002I220
1326,P1,PRED_CON_COMPR_ RS185ie-A-145,TEC-PRED,MCOM002,MCOM002P1,10,Monitoreo de vibracion 660H,TEC-PRED,PM01,1.0,0.5,MCOM002P110
1327,P1,PRED_CON_COMPR_ RS185ie-A-145,TEC-PRED,MCOM002,MCOM002P1,20,Monitoreo temperatura rodamientos 660H,TEC-PRED,PM01,1.0,0.5,MCOM002P120
1328,P1,PRED_CON_COMPR_ RS185ie-A-145,TEC-PRED,MCOM002,MCOM002P1,30,Monitoreo de temperatura en estator 660H,TEC-PRED,PM01,1.0,0.5,MCOM002P130
1329,P1,PRED_CON_COMPR_ RS185ie-A-145,TEC-PRED,MCOM002,MCOM002P1,40,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.5,MCOM002P140
1330,P1,PRED_CON_COMPR_ RS185ie-A-145,TEC-PRED,MCOM002,MCOM002P1,50,Monitoreo condicion termografia 2000H,TEC-PRED,PM01,1.0,0.5,MCOM002P150
1331,P1,PRED_CON_COMPR_ RS185ie-A-145,TEC-PRED,MCOM002,MCOM002P1,60,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MCOM002P160
1332,P1,PRED_CON_COMPR_ RS185ie-A-145,TEC-PRED,MCOM002,MCOM002P1,70,Monitoreo condicion termografia 2000H,TEC-PRED,PM01,1.0,0.3,MCOM002P170
1333,P1,PRED_CON_COMPR_ RS185ie-A-145,TEC-PRED,MCOM002,MCOM002P1,80,Monitoreo de condicion termografia 4000H,TEC-PRED,PM01,1.0,0.3,MCOM002P180
1334,M1,INSP_MEC_COMPR_ R90i-A-125,TEC-MEC,MCOM003,MCOM003M1,10,Inspeccion general compresor 660H,TEC-MEC,PM01,2.0,1.4,MCOM003M110
1335,M2,PREV_MEC_COMPR_ R90i-A-125,TEC-MEC,MCOM003,MCOM003M2,10,Cambio de aceite 4000H,TEC-MEC,PM01,2.0,4.0,MCOM003M210
1336,M2,PREV_MEC_COMPR_ R90i-A-125,TEC-MEC,MCOM003,MCOM003M2,20,Extraccion de muestra de aceite 660H,TEC-MEC,PM01,1.0,0.3,MCOM003M220
1337,M2,PREV_MEC_COMPR_ R90i-A-125,TEC-MEC,MCOM003,MCOM003M2,30,Cambio de filtro de aire 2000H,TEC-MEC,PM01,1.0,0.3,MCOM003M230
1338,M2,PREV_MEC_COMPR_ R90i-A-125,TEC-MEC,MCOM003,MCOM003M2,40,Cambio del filtro de aceite 2000H,TEC-MEC,PM01,1.0,0.3,MCOM003M240
1339,M2,PREV_MEC_COMPR_ R90i-A-125,TEC-MEC,MCOM003,MCOM003M2,50,Cambio del elemento 4000H,TEC-MEC,PM01,1.0,0.3,MCOM003M250
1340,M2,PREV_MEC_COMPR_ R90i-A-125,TEC-MEC,MCOM003,MCOM003M2,60,Cambio de aceite 16000H,TEC-MEC,PM01,2.0,3.0,MCOM003M260
1341,M2,PREV_MEC_COMPR_ R90i-A-125,TEC-MEC,MCOM003,MCOM003M2,70,Extraccion de muestra de aceite 660H,TEC-MEC,PM01,1.0,0.3,MCOM003M270
1342,M2,PREV_MEC_COMPR_ R90i-A-125,TEC-MEC,MCOM003,MCOM003M2,80,Limpieza enfriador de aceite/ aire 8000H,TEC-MEC,PM01,2.0,2.0,MCOM003M280
1343,M2,PREV_MEC_COMPR_ R90i-A-125,TEC-MEC,MCOM003,MCOM003M2,90,Cambio filtro de secador desecante 4000H,TEC-MEC,PM01,2.0,1.5,MCOM003M290
1344,M2,PREV_MEC_COMPR_ R90i-A-125,TEC-MEC,MCOM003,MCOM003M2,100,Cambio elem filtro posterior aire 4000H,TEC-MEC,PM01,1.0,0.3,MCOM003M2100
1345,E1,INSP_ELE_COMPR_ R90i-A-125,TEC-ELE,MCOM003,MCOM003E1,10,Inspeccion general compresor 1M,TEC-ELE,PM01,2.0,1.0,MCOM003E110
1346,E2,PREV_ELE_COMPR_ R90i-A-125,TEC-ELE,MCOM003,MCOM003E2,10,Limpieza exterior del motor 660H,TEC-ELE,PM01,2.0,0.0,MCOM003E210
1347,E2,PREV_ELE_COMPR_ R90i-A-125,TEC-ELE,MCOM003,MCOM003E2,20,Medicion de aislamiento 8000H,TEC-ELE,PM01,2.0,0.1,MCOM003E220
1348,E2,PREV_ELE_COMPR_ R90i-A-125,TEC-ELE,MCOM003,MCOM003E2,30,Mantenimiento del ventilador 4000H,TEC-ELE,PM01,2.0,0.0,MCOM003E230
1349,E2,PREV_ELE_COMPR_ R90i-A-125,TEC-ELE,MCOM003,MCOM003E2,40,Mtto panel control caja conexiones 4000H,TEC-ELE,PM01,2.0,4.0,MCOM003E240
1350,E2,PREV_ELE_COMPR_ R90i-A-125,TEC-ELE,MCOM003,MCOM003E2,50,Mtto general motor 2000H,TEC-ELE,PM01,2.0,0.1,MCOM003E250
1351,E3,LUBR_ELE_COMPR_ R90i-A-125,TEC-ELE,MCOM003,MCOM003E3,10,Lubricacion de rodamientos 2000H,TEC-ELE,PM01,2.0,0.0,MCOM003E310
1352,I1,INSP_INS_COMPR_ R90i-A-125,TEC-INS,MCOM003,MCOM003I1,10,Inspeccionar estado de componentes 1M,TEC-INS,PM01,2.0,1.0,MCOM003I110
1353,I2,PREV_INS_COMPR_ R90i-A-125,TEC-INS,MCOM003,MCOM003I2,10,Mantenimiento de instrumentos 4000H,TEC-INS,PM01,2.0,3.0,MCOM003I210
1354,I2,PREV_INS_COMPR_ R90i-A-125,TEC-INS,MCOM003,MCOM003I2,20,Contrastacion y/o ajuste transmiso 4000H,TEC-INS,PM01,2.0,2.0,MCOM003I220
1355,P1,PRED_CON_COMPR_ R90i-A-125,TEC-PRED,MCOM003,MCOM003P1,10,Monitoreo de vibracion 660H,TEC-PRED,PM01,1.0,0.0,MCOM003P110
1356,P1,PRED_CON_COMPR_ R90i-A-125,TEC-PRED,MCOM003,MCOM003P1,20,Monitoreo temperatura rodamientos 660H,TEC-PRED,PM01,1.0,0.0,MCOM003P120
1357,P1,PRED_CON_COMPR_ R90i-A-125,TEC-PRED,MCOM003,MCOM003P1,30,Monitoreo de temperatura en estator 660H,TEC-PRED,PM01,1.0,0.0,MCOM003P130
1358,P1,PRED_CON_COMPR_ R90i-A-125,TEC-PRED,MCOM003,MCOM003P1,40,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MCOM003P140
1359,P1,PRED_CON_COMPR_ R90i-A-125,TEC-PRED,MCOM003,MCOM003P1,50,Monitoreo condicion termografia 2000H,TEC-PRED,PM01,1.0,0.3,MCOM003P150
1360,P1,PRED_CON_COMPR_ R90i-A-125,TEC-PRED,MCOM003,MCOM003P1,60,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MCOM003P160
1361,P1,PRED_CON_COMPR_ R90i-A-125,TEC-PRED,MCOM003,MCOM003P1,70,Monitoreo condicion termografia 2000H,TEC-PRED,PM01,1.0,0.3,MCOM003P170
1362,P1,PRED_CON_COMPR_ R90i-A-125,TEC-PRED,MCOM003,MCOM003P1,80,Monitoreo de condicion termografia 4000H,TEC-PRED,PM01,1.0,0.3,MCOM003P180
1363,P1,PRED_CON_COMPR_ R90i-A-125,TEC-PRED,MCOM003,MCOM003P1,90,Monitoreo de condicion termografia 4000H,TEC-PRED,PM01,1.0,0.3,MCOM003P190
1364,M1,INSP_MEC_COMPR_ R55i-125,TEC-MEC,MCOM004,MCOM004M1,10,Inspeccion general compresor 660H,TEC-MEC,PM01,2.0,1.4,MCOM004M110
1365,M2,PREV_MEC_COMPR_ R55i-125,TEC-MEC,MCOM004,MCOM004M2,10,Cambio de aceite 4000H,TEC-MEC,PM01,2.0,4.0,MCOM004M210
1366,M2,PREV_MEC_COMPR_ R55i-125,TEC-MEC,MCOM004,MCOM004M2,20,Extraccion de muestra de aceite 660H,TEC-MEC,PM01,1.0,0.3,MCOM004M220
1367,M2,PREV_MEC_COMPR_ R55i-125,TEC-MEC,MCOM004,MCOM004M2,30,Cambio de filtro de aire 2000H,TEC-MEC,PM01,1.0,0.3,MCOM004M230
1368,M2,PREV_MEC_COMPR_ R55i-125,TEC-MEC,MCOM004,MCOM004M2,40,Cambio del filtro de aceite 2000H,TEC-MEC,PM01,1.0,0.3,MCOM004M240
1369,M2,PREV_MEC_COMPR_ R55i-125,TEC-MEC,MCOM004,MCOM004M2,50,Cambio del elemento 4000H,TEC-MEC,PM01,1.0,0.3,MCOM004M250
1370,M2,PREV_MEC_COMPR_ R55i-125,TEC-MEC,MCOM004,MCOM004M2,60,Cambio de aceite 8000H,TEC-MEC,PM01,2.0,3.0,MCOM004M260
1371,M2,PREV_MEC_COMPR_ R55i-125,TEC-MEC,MCOM004,MCOM004M2,70,Extraccion de muestra de aceite 660H,TEC-MEC,PM01,1.0,0.3,MCOM004M270
1372,M2,PREV_MEC_COMPR_ R55i-125,TEC-MEC,MCOM004,MCOM004M2,80,Limpieza enfriador de aceite/ aire 8000H,TEC-MEC,PM01,2.0,2.0,MCOM004M280
1373,M2,PREV_MEC_COMPR_ R55i-125,TEC-MEC,MCOM004,MCOM004M2,90,Cambio filtro de secador desecante 4000H,TEC-MEC,PM01,2.0,1.5,MCOM004M290
1374,M2,PREV_MEC_COMPR_ R55i-125,TEC-MEC,MCOM004,MCOM004M2,100,Cambio elemen filtro poterior aire 4000H,TEC-MEC,PM01,1.0,0.3,MCOM004M2100
1375,E1,INSP_ELE_COMPR_ R55i-125,TEC-ELE,MCOM004,MCOM004E1,10,Inspeccion general del motor 1M,TEC-ELE,PM01,2.0,0.0,MCOM004E110
1376,E2,PREV_ELE_COMPR_ R55i-125,TEC-ELE,MCOM004,MCOM004E2,10,Limpieza exterior del motor 660H,TEC-ELE,PM01,2.0,0.0,MCOM004E210
1377,E2,PREV_ELE_COMPR_ R55i-125,TEC-ELE,MCOM004,MCOM004E2,20,Medicion de aislamiento 8000H,TEC-ELE,PM01,2.0,0.1,MCOM004E220
1378,E2,PREV_ELE_COMPR_ R55i-125,TEC-ELE,MCOM004,MCOM004E2,30,Mantenimiento del ventilador 4000H,TEC-ELE,PM01,2.0,0.0,MCOM004E230
1379,E2,PREV_ELE_COMPR_ R55i-125,TEC-ELE,MCOM004,MCOM004E2,40,Mtto general motor 2000H,TEC-ELE,PM01,2.0,0.1,MCOM004E240
1380,E3,LUBR_ELE_COMPR_ R55i-125,TEC-ELE,MCOM004,MCOM004E3,10,Lubricacion de rodamientos 2000H,TEC-ELE,PM01,2.0,0.0,MCOM004E310
1381,I2,PREV_INS_COMPR_ R55i-125,TEC-INS,MCOM004,MCOM004I2,10,Inspeccionar estado de componentes 660H,TEC-INS,PM01,2.0,1.0,MCOM004I210
1382,I2,PREV_INS_COMPR_ R55i-125,TEC-INS,MCOM004,MCOM004I2,20,Mantenimiento de instrumentos 4000H,TEC-INS,PM01,2.0,3.0,MCOM004I220
1383,I2,PREV_INS_COMPR_ R55i-125,TEC-INS,MCOM004,MCOM004I2,30,Contrastacion y/o ajuste transm 4000H,TEC-INS,PM01,2.0,2.0,MCOM004I230
1384,P1,PRED_CON_COMPR_ R55i-125,TEC-PRED,MCOM004,MCOM004P1,10,Monitoreo de vibracion 660H,TEC-PRED,PM01,1.0,0.0,MCOM004P110
1385,P1,PRED_CON_COMPR_ R55i-125,TEC-PRED,MCOM004,MCOM004P1,20,Monitoreo temperatura rodamientos 660H,TEC-PRED,PM01,1.0,0.0,MCOM004P120
1386,P1,PRED_CON_COMPR_ R55i-125,TEC-PRED,MCOM004,MCOM004P1,30,Monitoreo de temperatura en estator 660H,TEC-PRED,PM01,1.0,0.0,MCOM004P130
1387,P1,PRED_CON_COMPR_ R55i-125,TEC-PRED,MCOM004,MCOM004P1,40,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MCOM004P140
1388,P1,PRED_CON_COMPR_ R55i-125,TEC-PRED,MCOM004,MCOM004P1,50,Monitoreo de condicion termografia 2000H,TEC-PRED,PM01,1.0,0.3,MCOM004P150
1389,P1,PRED_CON_COMPR_ R55i-125,TEC-PRED,MCOM004,MCOM004P1,60,Monitoreo condicion por vibracion 660H,TEC-PRED,PM01,1.0,0.3,MCOM004P160
1390,P1,PRED_CON_COMPR_ R55i-125,TEC-PRED,MCOM004,MCOM004P1,70,Monitoreo de condicion termografia 2000H,TEC-PRED,PM01,1.0,0.3,MCOM004P170
1391,P1,PRED_CON_COMPR_ R55i-125,TEC-PRED,MCOM004,MCOM004P1,80,Monitoreo de condicion termografia 4000H,TEC-PRED,PM01,1.0,0.3,MCOM004P180
1392,P1,PRED_CON_COMPR_ R55i-125,TEC-PRED,MCOM004,MCOM004P1,90,Monitoreo de condicion termografia 4000H,TEC-PRED,PM01,1.0,0.3,MCOM004P190
1393,M1,INSP_MEC_FILTR_ GHT 2500 F12,TEC-MEC,MFIL002,MFIL002M1,10,Inspeccion de sist de enfriamiento 4000H,TEC-MEC,PM01,1.0,0.3,MFIL002M110
1394,M1,INSP_MEC_FILTR_ GHT 2500 F12,TEC-MEC,MFIL002,MFIL002M1,20,Inspeccion general filtro 165H,TEC-MEC,PM01,2.0,1.9,MFIL002M120
1395,M2,PREV_MEC_FILTR_ GHT 2500 F12,TEC-MEC,MFIL002,MFIL002M2,10,Cambio de filtro de aceite 4000H,TEC-MEC,PM01,2.0,2.0,MFIL002M210
1396,M2,PREV_MEC_FILTR_ GHT 2500 F12,TEC-MEC,MFIL002,MFIL002M2,20,Limpieza enfriador de aceite/ aire 165H,TEC-MEC,PM01,2.0,3.0,MFIL002M220
1397,M2,PREV_MEC_FILTR_ GHT 2500 F12,TEC-MEC,MFIL002,MFIL002M2,30,Cambio de placa 8000H,TEC-MEC,PM01,2.0,4.0,MFIL002M230
1398,M2,PREV_MEC_FILTR_ GHT 2500 F12,TEC-MEC,MFIL002,MFIL002M2,40,Cambio tuberias de concentrado (4) 8000H,TEC-MEC,PM01,2.0,5.0,MFIL002M240
1399,M2,PREV_MEC_FILTR_ GHT 2500 F12,TEC-MEC,MFIL002,MFIL002M2,50,Camb aceite reductor veloc (2) 4000H,TEC-MEC,PM01,2.0,3.0,MFIL002M250
1400,M2,PREV_MEC_FILTR_ GHT 2500 F12,TEC-MEC,MFIL002,MFIL002M2,60,Extraer muestra aceite reductor vel 660H,TEC-MEC,PM01,1.0,0.3,MFIL002M260
1401,M2,PREV_MEC_FILTR_ GHT 2500 F12,TEC-MEC,MFIL002,MFIL002M2,70,Cambio de bloques sist sacudidas 8000H,TEC-MEC,PM01,2.0,3.0,MFIL002M270
1402,M2,PREV_MEC_FILTR_ GHT 2500 F12,TEC-MEC,MFIL002,MFIL002M2,80,Cambio de aceite del reductor 4000H,TEC-MEC,PM01,2.0,1.5,MFIL002M280
1403,M2,PREV_MEC_FILTR_ GHT 2500 F12,TEC-MEC,MFIL002,MFIL002M2,90,Cambio de aceite del reductor 4000H,TEC-MEC,PM01,2.0,1.5,MFIL002M290
1404,E1,INSP_ELE_FILTR_ GHT 2500 F12,TEC-ELE,MFIL002,MFIL002E1,10,Inspeccion general motor 1S,TEC-ELE,PM01,2.0,3.0,MFIL002E110
1405,E1,INSP_ELE_FILTR_ GHT 2500 F12,TEC-ELE,MFIL002,MFIL002E1,20,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,2.5,MFIL002E120
1406,E2,PREV_ELE_FILTR_ GHT 2500 F12,TEC-ELE,MFIL002,MFIL002E2,10,"Mant panel control, caja conexion 8000H",TEC-ELE,PM01,2.0,1.5,MFIL002E210
1407,E2,PREV_ELE_FILTR_ GHT 2500 F12,TEC-ELE,MFIL002,MFIL002E2,20,Mtto general motor 4000H,TEC-ELE,PM01,2.0,12.0,MFIL002E220
1408,E2,PREV_ELE_FILTR_ GHT 2500 F12,TEC-ELE,MFIL002,MFIL002E2,30,Mtto general motor 8000H,TEC-ELE,PM01,2.0,3.0,MFIL002E230
1409,E3,LUBR_ELE_FILTR_ GHT 2500 F12,TEC-ELE,MFIL002,MFIL002E3,10,Lubricacion general motor 40000H,TEC-ELE,PM01,2.0,1.5,MFIL002E310
1410,I1,INSP_INS_FILTR_ GHT 2500 F12,TEC-INS,MFIL002,MFIL002I1,10,Inspeccionar estado de componentes 1S,TEC-INS,PM01,2.0,6.0,MFIL002I110
1411,I2,PREV_INS_FILTR_ GHT 2500 F12,TEC-INS,MFIL002,MFIL002I2,10,Mantenimiento de instrumentos 4000H,TEC-INS,PM01,2.0,30.0,MFIL002I210
1412,I2,PREV_INS_FILTR_ GHT 2500 F12,TEC-INS,MFIL002,MFIL002I2,20,"Contrastacion, ajuste transmisores 4000H",TEC-INS,PM01,2.0,4.5,MFIL002I220
1413,P1,PRED_CON_FILTR_ GHT 2500 F12,TEC-PRED,MFIL002,MFIL002P1,10,Medicion de aislamiento motor 8000H,TEC-PRED,PM01,2.0,1.5,MFIL002P110
1414,P1,PRED_CON_FILTR_ GHT 2500 F12,TEC-PRED,MFIL002,MFIL002P1,20,Monitoreo de vibracion de motor 660H,TEC-PRED,PM01,2.0,0.5,MFIL002P120
