,Contador,HRDescripcion,HRPuesto,Eq,HRContador,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador
601,M2,PREV_MEC_CHUTE_ CH239,TEC-MEC,MCHU080,MCHU080M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU080M210
602,M2,PREV_MEC_CHUTE_ CH239,TEC-MEC,MCHU080,MCHU080M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU080M220
603,I1,INSP_INS_CHUTE_ CH239,TEC-INS,MCHU080,MCHU080I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU080I110
604,I2,PREV_INS_CHUTE_ CH239,TEC-INS,MCHU080,MCHU080I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU080I210
605,I2,PREV_INS_CHUTE_ CH239,TEC-INS,MCHU080,MCHU080I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU080I220
606,M1,INSP_MEC_CHUTE_ CH210,TEC-MEC,MCHU081,MCHU081M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU081M110
607,M2,PREV_MEC_CHUTE_ CH210,TEC-MEC,MCHU081,MCHU081M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU081M210
608,M2,PREV_MEC_CHUTE_ CH210,TEC-MEC,MCHU081,MCHU081M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU081M220
609,I1,INSP_INS_CHUTE_ CH210,TEC-INS,MCHU081,MCHU081I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU081I110
610,I2,PREV_INS_CHUTE_ CH210,TEC-INS,MCHU081,MCHU081I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU081I210
611,I2,PREV_INS_CHUTE_ CH210,TEC-INS,MCHU081,MCHU081I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU081I220
612,M1,INSP_MEC_CHUTE_ CH211,TEC-MEC,MCHU082,MCHU082M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU082M110
613,M2,PREV_MEC_CHUTE_ CH211,TEC-MEC,MCHU082,MCHU082M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU082M210
614,M2,PREV_MEC_CHUTE_ CH211,TEC-MEC,MCHU082,MCHU082M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU082M220
615,I1,INSP_INS_CHUTE_ CH211,TEC-INS,MCHU082,MCHU082I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU082I110
616,I2,PREV_INS_CHUTE_ CH211,TEC-INS,MCHU082,MCHU082I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU082I210
617,I2,PREV_INS_CHUTE_ CH211,TEC-INS,MCHU082,MCHU082I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU082I220
618,M1,INSP_MEC_CHUTE_ CH216,TEC-MEC,MCHU083,MCHU083M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU083M110
619,M2,PREV_MEC_CHUTE_ CH216,TEC-MEC,MCHU083,MCHU083M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU083M210
620,M2,PREV_MEC_CHUTE_ CH216,TEC-MEC,MCHU083,MCHU083M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU083M220
621,I1,INSP_INS_CHUTE_ CH216,TEC-INS,MCHU083,MCHU083I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU083I110
622,I2,PREV_INS_CHUTE_ CH216,TEC-INS,MCHU083,MCHU083I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU083I210
623,I2,PREV_INS_CHUTE_ CH216,TEC-INS,MCHU083,MCHU083I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU083I220
624,M1,INSP_MEC_CHUTE_ CH243,TEC-MEC,MCHU084,MCHU084M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU084M110
625,M2,PREV_MEC_CHUTE_ CH243,TEC-MEC,MCHU084,MCHU084M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU084M210
626,M2,PREV_MEC_CHUTE_ CH243,TEC-MEC,MCHU084,MCHU084M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU084M220
627,I1,INSP_INS_CHUTE_ CH243,TEC-INS,MCHU084,MCHU084I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU084I110
628,I2,PREV_INS_CHUTE_ CH243,TEC-INS,MCHU084,MCHU084I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU084I210
629,I2,PREV_INS_CHUTE_ CH243,TEC-INS,MCHU084,MCHU084I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU084I220
630,M1,INSP_MEC_CHUTE_ CH256,TEC-MEC,MCHU085,MCHU085M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU085M110
631,M2,PREV_MEC_CHUTE_ CH256,TEC-MEC,MCHU085,MCHU085M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU085M210
632,M2,PREV_MEC_CHUTE_ CH256,TEC-MEC,MCHU085,MCHU085M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU085M220
633,I1,INSP_INS_CHUTE_ CH256,TEC-INS,MCHU085,MCHU085I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU085I110
634,I2,PREV_INS_CHUTE_ CH256,TEC-INS,MCHU085,MCHU085I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU085I210
635,I2,PREV_INS_CHUTE_ CH256,TEC-INS,MCHU085,MCHU085I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU085I220
636,M1,INSP_MEC_CHUTE_ CH247,TEC-MEC,MCHU086,MCHU086M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU086M110
637,M2,PREV_MEC_CHUTE_ CH247,TEC-MEC,MCHU086,MCHU086M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU086M210
638,M2,PREV_MEC_CHUTE_ CH247,TEC-MEC,MCHU086,MCHU086M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU086M220
639,I1,INSP_INS_CHUTE_ CH247,TEC-INS,MCHU086,MCHU086I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU086I110
640,I2,PREV_INS_CHUTE_ CH247,TEC-INS,MCHU086,MCHU086I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU086I210
641,I2,PREV_INS_CHUTE_ CH247,TEC-INS,MCHU086,MCHU086I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU086I220
642,M1,INSP_MEC_CHUTE_ CH217,TEC-MEC,MCHU087,MCHU087M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU087M110
643,M2,PREV_MEC_CHUTE_ CH217,TEC-MEC,MCHU087,MCHU087M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU087M210
644,M2,PREV_MEC_CHUTE_ CH217,TEC-MEC,MCHU087,MCHU087M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU087M220
645,I1,INSP_INS_CHUTE_ CH217,TEC-INS,MCHU087,MCHU087I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU087I110
646,I2,PREV_INS_CHUTE_ CH217,TEC-INS,MCHU087,MCHU087I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU087I210
647,I2,PREV_INS_CHUTE_ CH217,TEC-INS,MCHU087,MCHU087I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU087I220
648,M1,INSP_MEC_CHUTE_ CH245,TEC-MEC,MCHU088,MCHU088M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU088M110
649,M2,PREV_MEC_CHUTE_ CH245,TEC-MEC,MCHU088,MCHU088M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU088M210
650,M2,PREV_MEC_CHUTE_ CH245,TEC-MEC,MCHU088,MCHU088M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU088M220
651,I1,INSP_INS_CHUTE_ CH245,TEC-INS,MCHU088,MCHU088I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU088I110
652,I2,PREV_INS_CHUTE_ CH245,TEC-INS,MCHU088,MCHU088I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU088I210
653,I2,PREV_INS_CHUTE_ CH245,TEC-INS,MCHU088,MCHU088I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU088I220
654,M1,INSP_MEC_CHUTE_ CH246,TEC-MEC,MCHU089,MCHU089M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU089M110
655,M2,PREV_MEC_CHUTE_ CH246,TEC-MEC,MCHU089,MCHU089M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU089M210
656,M2,PREV_MEC_CHUTE_ CH246,TEC-MEC,MCHU089,MCHU089M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU089M220
657,I1,INSP_INS_CHUTE_ CH246,TEC-INS,MCHU089,MCHU089I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU089I110
658,I2,PREV_INS_CHUTE_ CH246,TEC-INS,MCHU089,MCHU089I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU089I210
659,I2,PREV_INS_CHUTE_ CH246,TEC-INS,MCHU089,MCHU089I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU089I220
660,M1,INSP_MEC_CHUTE_ CH212,TEC-MEC,MCHU090,MCHU090M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU090M110
661,M2,PREV_MEC_CHUTE_ CH212,TEC-MEC,MCHU090,MCHU090M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU090M210
662,M2,PREV_MEC_CHUTE_ CH212,TEC-MEC,MCHU090,MCHU090M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU090M220
663,I1,INSP_INS_CHUTE_ CH212,TEC-INS,MCHU090,MCHU090I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU090I110
664,I2,PREV_INS_CHUTE_ CH212,TEC-INS,MCHU090,MCHU090I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU090I210
665,I2,PREV_INS_CHUTE_ CH212,TEC-INS,MCHU090,MCHU090I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU090I220
666,M1,INSP_MEC_CHUTE_ CH213,TEC-MEC,MCHU091,MCHU091M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU091M110
667,M2,PREV_MEC_CHUTE_ CH213,TEC-MEC,MCHU091,MCHU091M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU091M210
668,M2,PREV_MEC_CHUTE_ CH213,TEC-MEC,MCHU091,MCHU091M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU091M220
669,I1,INSP_INS_CHUTE_ CH213,TEC-INS,MCHU091,MCHU091I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU091I110
670,I2,PREV_INS_CHUTE_ CH213,TEC-INS,MCHU091,MCHU091I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU091I210
671,I2,PREV_INS_CHUTE_ CH213,TEC-INS,MCHU091,MCHU091I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU091I220
672,M1,INSP_MEC_CHUTE_ CH214,TEC-MEC,MCHU092,MCHU092M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU092M110
673,M2,PREV_MEC_CHUTE_ CH214,TEC-MEC,MCHU092,MCHU092M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU092M210
674,M2,PREV_MEC_CHUTE_ CH214,TEC-MEC,MCHU092,MCHU092M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU092M220
675,I1,INSP_INS_CHUTE_ CH214,TEC-INS,MCHU092,MCHU092I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU092I110
676,I2,PREV_INS_CHUTE_ CH214,TEC-INS,MCHU092,MCHU092I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU092I210
677,I2,PREV_INS_CHUTE_ CH214,TEC-INS,MCHU092,MCHU092I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU092I220
678,M1,INSP_MEC_CHUTE_ CH215,TEC-MEC,MCHU093,MCHU093M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU093M110
679,M2,PREV_MEC_CHUTE_ CH215,TEC-MEC,MCHU093,MCHU093M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU093M210
680,M2,PREV_MEC_CHUTE_ CH215,TEC-MEC,MCHU093,MCHU093M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU093M220
681,I1,INSP_INS_CHUTE_ CH215,TEC-INS,MCHU093,MCHU093I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU093I110
682,I2,PREV_INS_CHUTE_ CH215,TEC-INS,MCHU093,MCHU093I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU093I210
683,I2,PREV_INS_CHUTE_ CH215,TEC-INS,MCHU093,MCHU093I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU093I220
684,M1,INSP_MEC_CHUTE_ CH218,TEC-MEC,MCHU094,MCHU094M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU094M110
685,M2,PREV_MEC_CHUTE_ CH218,TEC-MEC,MCHU094,MCHU094M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU094M210
686,M2,PREV_MEC_CHUTE_ CH218,TEC-MEC,MCHU094,MCHU094M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU094M220
687,I1,INSP_INS_CHUTE_ CH218,TEC-INS,MCHU094,MCHU094I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU094I110
688,I2,PREV_INS_CHUTE_ CH218,TEC-INS,MCHU094,MCHU094I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU094I210
689,I2,PREV_INS_CHUTE_ CH218,TEC-INS,MCHU094,MCHU094I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU094I220
690,M1,INSP_MEC_CHUTE_ CH230,TEC-MEC,MCHU095,MCHU095M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU095M110
691,M2,PREV_MEC_CHUTE_ CH230,TEC-MEC,MCHU095,MCHU095M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU095M210
692,M2,PREV_MEC_CHUTE_ CH230,TEC-MEC,MCHU095,MCHU095M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU095M220
693,I1,INSP_INS_CHUTE_ CH230,TEC-INS,MCHU095,MCHU095I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU095I110
694,I2,PREV_INS_CHUTE_ CH230,TEC-INS,MCHU095,MCHU095I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU095I210
695,I2,PREV_INS_CHUTE_ CH230,TEC-INS,MCHU095,MCHU095I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU095I220
696,M1,INSP_MEC_CHUTE_ CH219,TEC-MEC,MCHU096,MCHU096M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU096M110
697,M2,PREV_MEC_CHUTE_ CH219,TEC-MEC,MCHU096,MCHU096M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU096M210
698,M2,PREV_MEC_CHUTE_ CH219,TEC-MEC,MCHU096,MCHU096M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU096M220
699,I1,INSP_INS_CHUTE_ CH219,TEC-INS,MCHU096,MCHU096I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU096I110
700,I2,PREV_INS_CHUTE_ CH219,TEC-INS,MCHU096,MCHU096I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU096I210
701,I2,PREV_INS_CHUTE_ CH219,TEC-INS,MCHU096,MCHU096I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU096I220
702,M1,INSP_MEC_CHUTE_ CH241,TEC-MEC,MCHU097,MCHU097M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU097M110
703,M2,PREV_MEC_CHUTE_ CH241,TEC-MEC,MCHU097,MCHU097M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU097M210
704,M2,PREV_MEC_CHUTE_ CH241,TEC-MEC,MCHU097,MCHU097M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU097M220
705,I1,INSP_INS_CHUTE_ CH241,TEC-INS,MCHU097,MCHU097I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU097I110
706,I2,PREV_INS_CHUTE_ CH241,TEC-INS,MCHU097,MCHU097I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU097I210
707,I2,PREV_INS_CHUTE_ CH241,TEC-INS,MCHU097,MCHU097I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU097I220
708,M1,INSP_MEC_CHUTE_ CH220,TEC-MEC,MCHU098,MCHU098M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU098M110
709,M2,PREV_MEC_CHUTE_ CH220,TEC-MEC,MCHU098,MCHU098M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU098M210
710,M2,PREV_MEC_CHUTE_ CH220,TEC-MEC,MCHU098,MCHU098M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU098M220
711,I1,INSP_INS_CHUTE_ CH220,TEC-INS,MCHU098,MCHU098I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU098I110
712,I2,PREV_INS_CHUTE_ CH220,TEC-INS,MCHU098,MCHU098I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU098I210
713,I2,PREV_INS_CHUTE_ CH220,TEC-INS,MCHU098,MCHU098I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU098I220
714,M1,INSP_MEC_CHUTE_ CH221,TEC-MEC,MCHU099,MCHU099M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU099M110
715,M2,PREV_MEC_CHUTE_ CH221,TEC-MEC,MCHU099,MCHU099M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU099M210
716,M2,PREV_MEC_CHUTE_ CH221,TEC-MEC,MCHU099,MCHU099M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU099M220
717,I1,INSP_INS_CHUTE_ CH221,TEC-INS,MCHU099,MCHU099I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU099I110
718,I2,PREV_INS_CHUTE_ CH221,TEC-INS,MCHU099,MCHU099I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU099I210
719,I2,PREV_INS_CHUTE_ CH221,TEC-INS,MCHU099,MCHU099I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU099I220
720,M1,INSP_MEC_CHUTE_ CH229,TEC-MEC,MCHU100,MCHU100M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU100M110
721,M2,PREV_MEC_CHUTE_ CH229,TEC-MEC,MCHU100,MCHU100M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU100M210
722,M2,PREV_MEC_CHUTE_ CH229,TEC-MEC,MCHU100,MCHU100M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU100M220
723,I1,INSP_INS_CHUTE_ CH229,TEC-INS,MCHU100,MCHU100I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU100I110
724,I2,PREV_INS_CHUTE_ CH229,TEC-INS,MCHU100,MCHU100I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU100I210
725,I2,PREV_INS_CHUTE_ CH229,TEC-INS,MCHU100,MCHU100I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU100I220
726,M1,INSP_MEC_CHUTE_ CH223,TEC-MEC,MCHU101,MCHU101M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU101M110
727,M2,PREV_MEC_CHUTE_ CH223,TEC-MEC,MCHU101,MCHU101M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU101M210
728,M2,PREV_MEC_CHUTE_ CH223,TEC-MEC,MCHU101,MCHU101M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU101M220
729,I1,INSP_INS_CHUTE_ CH223,TEC-INS,MCHU101,MCHU101I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU101I110
730,I2,PREV_INS_CHUTE_ CH223,TEC-INS,MCHU101,MCHU101I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU101I210
731,I2,PREV_INS_CHUTE_ CH223,TEC-INS,MCHU101,MCHU101I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU101I220
732,M1,INSP_MEC_CHUTE_ CH224,TEC-MEC,MCHU102,MCHU102M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU102M110
733,M2,PREV_MEC_CHUTE_ CH224,TEC-MEC,MCHU102,MCHU102M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU102M210
734,M2,PREV_MEC_CHUTE_ CH224,TEC-MEC,MCHU102,MCHU102M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU102M220
735,I1,INSP_INS_CHUTE_ CH224,TEC-INS,MCHU102,MCHU102I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU102I110
736,I2,PREV_INS_CHUTE_ CH224,TEC-INS,MCHU102,MCHU102I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU102I210
737,I2,PREV_INS_CHUTE_ CH224,TEC-INS,MCHU102,MCHU102I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU102I220
738,M1,INSP_MEC_CHUTE_ CH225,TEC-MEC,MCHU103,MCHU103M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU103M110
739,M2,PREV_MEC_CHUTE_ CH225,TEC-MEC,MCHU103,MCHU103M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU103M210
740,M2,PREV_MEC_CHUTE_ CH225,TEC-MEC,MCHU103,MCHU103M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU103M220
741,I1,INSP_INS_CHUTE_ CH225,TEC-INS,MCHU103,MCHU103I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU103I110
742,I2,PREV_INS_CHUTE_ CH225,TEC-INS,MCHU103,MCHU103I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU103I210
743,I2,PREV_INS_CHUTE_ CH225,TEC-INS,MCHU103,MCHU103I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU103I220
744,M1,INSP_MEC_CHUTE_ CH244,TEC-MEC,MCHU104,MCHU104M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU104M110
745,M2,PREV_MEC_CHUTE_ CH244,TEC-MEC,MCHU104,MCHU104M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU104M210
746,M2,PREV_MEC_CHUTE_ CH244,TEC-MEC,MCHU104,MCHU104M2,20,Mtto general chute 2000H,TEC-MEC,PM01,2.0,14.0,MCHU104M220
747,I1,INSP_INS_CHUTE_ CH244,TEC-INS,MCHU104,MCHU104I1,10,Inspeccionar instrumentos de chute 1M,TEC-INS,PM01,2.0,1.0,MCHU104I110
748,I2,PREV_INS_CHUTE_ CH244,TEC-INS,MCHU104,MCHU104I2,10,Limp y mtto d instrumentos d chute 8000H,TEC-INS,PM01,2.0,2.5,MCHU104I210
749,I2,PREV_INS_CHUTE_ CH244,TEC-INS,MCHU104,MCHU104I2,20,Contrast de transmisores de chute 8000H,TEC-INS,PM01,2.0,1.0,MCHU104I220
750,M1,INSP_MEC_CHUTE_ CH226,TEC-MEC,MCHU105,MCHU105M1,10,Insp desgast placas revest d chute 2000H,TEC-MEC,PM01,2.0,2.0,MCHU105M110
751,M2,PREV_MEC_CHUTE_ CH226,TEC-MEC,MCHU105,MCHU105M2,10,Camb mayor placas desgast d chute 8000H,TEC-MEC,PM01,4.0,10.0,MCHU105M210
