key_system,key_component,Component
4533-PU-413|02,4533-PU-413|02-03,Eje
4533-PU-413|02,4533-PU-413|02-04,Sello mecánico
4533-PU-413|03,4533-PU-413|03-01,Instrumentos
4533-PU-413|03,4533-PU-413|03-02,Transmisores
4331-BL-40661|01,4331-BL-40661|01-01,Motor eléctrico
4331-BL-40661|01,4331-BL-40661|01-02,Panel de control y caja de conexiones
4331-BL-40661|01,4331-BL-40661|01-03,Poleas y fajas
4331-BL-40661|02,4331-BL-40661|02-01,Carcasa
4331-BL-40661|02,4331-BL-40661|02-02,Motor eléctrico
4331-BL-40661|02,4331-BL-40661|02-03,Carcasa
4331-BL-40661|02,4331-BL-40661|02-04,Eje
4331-BL-40661|02,4331-BL-40661|02-05,Sellos y segmentos
4331-BL-40661|03,4331-BL-40661|03-01,Filtro silencioso de aspiración
4331-BL-40661|03,4331-BL-40661|03-02,Bancada silenciosa de aspiración
4331-BL-40661|03,4331-BL-40661|03-03,Válvulas
4331-BL-40661|03,4331-BL-40661|03-04,Manguito flexible
4331-BL-40662|01,4331-BL-40662|01-01,Motor eléctrico
4331-BL-40662|01,4331-BL-40662|01-02,Poleas y fajas
4331-BL-40662|02,4331-BL-40662|02-01,Eje
4331-BL-40662|02,4331-BL-40662|02-02,Sellos y segmentos
4331-BL-40662|03,4331-BL-40662|03-01,Filtro silencioso de aspiración
4331-BL-40662|03,4331-BL-40662|03-02,Bancada silenciosa de aspiración
4561-BL-40866|01,4561-BL-40866|01-01,Motor eléctrico
4561-BL-40866|01,4561-BL-40866|01-02,Botonera de campo
4561-BL-40866|01,4561-BL-40866|01-03,Panel de control y caja de conexiones
4561-BL-40866|01,4561-BL-40866|01-04,Panel de control
4561-BL-40866|01,4561-BL-40866|01-05,Cajas de conexiones
4561-BL-40866|01,4561-BL-40866|01-06,Poleas y fajas
4561-BL-40866|02,4561-BL-40866|02-01,Carcasa
4561-BL-40866|02,4561-BL-40866|02-02,Eje
4561-BL-40866|02,4561-BL-40866|02-03,Sellos y segmentos
4561-BL-40866|03,4561-BL-40866|03-01,Filtro silencioso de aspiración
4561-BL-40866|03,4561-BL-40866|03-02,Bancada silenciosa de aspiración
4561-BL-40866|03,4561-BL-40866|03-03,Válvulas
4561-BL-40866|03,4561-BL-40866|03-04,Manguito flexible
4561-BL-40867|01,4561-BL-40867|01-01,Motor eléctrico
4561-BL-40867|01,4561-BL-40867|01-02,Poleas y fajas
4561-BL-40867|02,4561-BL-40867|02-01,Eje
4561-BL-40867|02,4561-BL-40867|02-02,Sellos y segmentos
4561-BL-40867|03,4561-BL-40867|03-01,Filtro silencioso de aspiración
4561-BL-40867|03,4561-BL-40867|03-02,Bancada silenciosa de aspiración
4561-BL-40868|01,4561-BL-40868|01-01,Motor eléctrico
4561-BL-40868|01,4561-BL-40868|01-02,Poleas y fajas
4561-BL-40868|02,4561-BL-40868|02-01,Eje
4561-BL-40868|02,4561-BL-40868|02-02,Sellos y segmentos
4561-BL-40868|03,4561-BL-40868|03-01,Filtro silencioso de aspiración
4561-BL-40868|03,4561-BL-40868|03-02,Bancada silenciosa de aspiración
4561-FL-40883|01,4561-FL-40883|01-01,Placas
4561-FL-40883|01,4561-FL-40883|01-02,Bastidor
4561-FL-40883|01,4561-FL-40883|01-03,Piñón cremallera
4561-FL-40883|02,4561-FL-40883|02-01,Motor eléctrico
4561-FL-40883|02,4561-FL-40883|02-02,Panel de control y caja de conexiones
4561-FL-40883|02,4561-FL-40883|02-03,Bomba hidráulica
4561-FL-40883|02,4561-FL-40883|02-04,Tanque hidráulico
4561-FL-40883|02,4561-FL-40883|02-05,Cilindro de apertura y cierre
4561-FL-40883|03,4561-FL-40883|03-01,Unidad de mantenimiento
4561-FL-40883|03,4561-FL-40883|03-02,Cilindro neumático
4561-FL-40883|03,4561-FL-40883|03-03,Unidad de mantenimiento
4561-CP-40886|01,4561-CP-40886|01-01,Motor eléctrico
4561-CP-40886|01,4561-CP-40886|01-02,Poleas y fajas
4561-CP-40886|02,4561-CP-40886|02-01,Compresor
4561-CP-40886|02,4561-CP-40886|02-02,Carcasa
4561-CP-40886|02,4561-CP-40886|02-03,Compresor
4561-CP-40886|02,4561-CP-40886|02-04,Acumulador de aire
2222-SA-201|01,2222-SA-201|01-01,Cortador no ajustable
2222-SA-201|01,2222-SA-201|01-02,Cortador ajustable
2222-SA-201|01,2222-SA-201|01-03,Cuerpo principal
2261-SA-209|01,2261-SA-209|01-01,Cortador no ajustable
2261-SA-209|01,2261-SA-209|01-02,Cortador ajustable
2261-SA-209|01,2261-SA-209|01-03,Cuerpo principal
4331-FL-40676|01,4331-FL-40676|01-01,Placas
4331-FL-40676|01,4331-FL-40676|01-02,Bastidor
4331-FL-40676|01,4331-FL-40676|01-03,Piñón cremallera
4331-FL-40676|02,4331-FL-40676|02-01,Motor eléctrico
4331-FL-40676|02,4331-FL-40676|02-02,Panel de control y caja de conexiones
4331-FL-40676|02,4331-FL-40676|02-03,Bomba hidráulica
4331-FL-40676|02,4331-FL-40676|02-04,Tanque hidráulico
4331-FL-40676|02,4331-FL-40676|02-05,Cilindro de apertura y cierre
4331-FL-40676|03,4331-FL-40676|03-01,Unidad de mantenimiento
4331-FL-40676|03,4331-FL-40676|03-02,Cilindro neumático
4331-FL-40676|03,4331-FL-40676|03-03,Unidad de mantenimiento
4331-CP-40677|01,4331-CP-40677|01-01,Motor eléctrico
4331-CP-40677|01,4331-CP-40677|01-02,Poleas y fajas
4331-CP-40677|02,4331-CP-40677|02-01,Compresor
4331-CP-40677|02,4331-CP-40677|02-02,Carcasa
4331-CP-40677|02,4331-CP-40677|02-03,Compresor
4331-CP-40677|02,4331-CP-40677|02-04,Acumulador de aire
2281-FA-206|01,2281-FA-206|01-01,Motor eléctrico
2281-FA-206|02,2281-FA-206|02-01,Ventilador
2281-FA-206|02,2281-FA-206|02-02,Silenciador
2281-FA-206|02,2281-FA-206|02-03,Ducto
2281-FA-206|03,2281-FA-206|03-01,Instrumentos
2281-FA-206|03,2281-FA-206|03-02,Transmisores
2281-FA-216|01,2281-FA-216|01-01,Motor eléctrico
2281-FA-216|02,2281-FA-216|02-01,Ventilador
2281-FA-216|02,2281-FA-216|02-02,Silenciador
2281-FA-216|03,2281-FA-216|03-01,Instrumentos
2281-FA-216|03,2281-FA-216|03-02,Transmisores
2281-FE-207|01,2281-FE-207|01-01,Motor eléctrico alimentador rotatorio
2281-FE-207|01,2281-FE-207|01-02,Tablero de control
2281-FE-207|01,2281-FE-207|01-03,Reductor
2281-FE-207|02,2281-FE-207|02-01,Rotor
2281-FE-207|02,2281-FE-207|02-02,Carcasa
2281-FE-207|02,2281-FE-207|02-03,Chumaceras
2281-FE-207|03,2281-FE-207|03-01,Instrumentos
2281-FE-208|01,2281-FE-208|01-01,Motor eléctrico alimentador de tornillo
2281-FE-208|01,2281-FE-208|01-02,Motor eléctrico alimentador rotatorio
2281-FE-208|01,2281-FE-208|01-03,Reductor
2281-FE-208|01,2281-FE-208|01-04,Acople
2281-FE-208|02,2281-FE-208|02-01,Helicoide
2281-FE-208|02,2281-FE-208|02-02,Prensa estopa
2281-FE-208|02,2281-FE-208|02-03,Carcasa
2281-FE-208|02,2281-FE-208|02-04,Empaquetadura
2281-FE-208|03,2281-FE-208|03-01,Instrumentos
3261-MX-305|01,3261-MX-305|01-01,Cuerpo
3261-MX-305|01,3261-MX-305|01-02,Estator
3261-MX-305|01,3261-MX-305|01-03,Boquilla interior
3261-MX-305|01,3261-MX-305|01-04,Bridas
3261-MX-305|02,3261-MX-305|02-01,Instrumentos
3261-MX-305|02,3261-MX-305|02-02,Transmisores
2111-GZ-201|01,2111-GZ-201|01-01,Criba
3324-CE-301|01,3324-CE-301|01-01,Motor eléctrico / rotor
3324-CE-301|01,3324-CE-301|01-02,Poleas y fajas / rotor
3324-CE-301|01,3324-CE-301|01-03,Motor eléctrico / sinfin
3324-CE-301|01,3324-CE-301|01-04,Poleas y fajas / sinfin
3324-CE-301|01,3324-CE-301|01-05,Reductor
3324-CE-301|02,3324-CE-301|02-01,Rotor
3324-CE-301|02,3324-CE-301|02-02,Sin fin
3324-CE-301|02,3324-CE-301|02-03,Bancada
3324-CE-301|02,3324-CE-301|02-04,Carcasa
3324-CE-301|02,3324-CE-301|02-05,Sistema de engrase
3121-FA-301|01,3121-FA-301|01-01,Motor eléctrico
3121-FA-301|02,3121-FA-301|02-01,Ventilador
3121-FA-301|02,3121-FA-301|02-02,Silenciador
3121-FA-301|02,3121-FA-301|02-03,Ducto
3121-FA-301|03,3121-FA-301|03-01,Instrumentos
3121-FA-301|03,3121-FA-301|03-02,Transmisores
3335-HX-304|01,3335-HX-304|01-01,Placas fijas
3335-HX-304|01,3335-HX-304|01-02,Placas moviles
2284-SB-202|01,2284-SB-202|01-01,Scrubber
2284-SB-202|02,2284-SB-202|02-01,Instrumentos
2284-SB-202|02,2284-SB-202|02-02,Transmisores
2287-FE-212|01,2287-FE-212|01-01,Motor eléctrico tornillo dosificador
2287-FE-212|01,2287-FE-212|01-02,Motor eléctrico alimentador rotatorio
2287-FE-212|01,2287-FE-212|01-03,Reductor
2287-FE-212|01,2287-FE-212|01-04,Acople
2287-FE-212|02,2287-FE-212|02-01,Helicoide
2287-FE-212|02,2287-FE-212|02-02,Prensa estopa
2287-FE-212|02,2287-FE-212|02-03,Carcasa
2287-FE-212|02,2287-FE-212|02-04,Empaquetadura
2287-FE-212|03,2287-FE-212|03-01,Instrumentos
2281-CY-203|01,2281-CY-203|01-01,Distribuidor radial
2281-CY-203|01,2281-CY-203|01-02,Válvula de alimentación
2281-CY-203|01,2281-CY-203|01-03,Batería de ciclones
2281-CY-203|02,2281-CY-203|02-01,Overflow
2281-CY-203|02,2281-CY-203|02-02,Underflow
2281-CY-203|03,2281-CY-203|03-01,Instrumentos
2281-DC-201|01,2281-DC-201|01-01,Motor eléctrico alimentador rotatorio
2281-DC-201|01,2281-DC-201|01-02,Motor eléctrico alimentador de tornillo
2281-DC-201|01,2281-DC-201|01-03,Extractor
2281-DC-201|01,2281-DC-201|01-04,Lamina porta filtros
2281-DC-201|01,2281-DC-201|01-05,Filtros
2281-DC-201|01,2281-DC-201|01-06,Carcasa
2281-DC-201|02,2281-DC-201|02-01,Activador de tolva
2281-DC-201|02,2281-DC-201|02-02,Válvula manual
2281-DC-201|03,2281-DC-201|03-01,Instrumentos
3112-MA-301|01,3112-MA-301|01-01,Motor eléctrico
3112-MA-301|01,3112-MA-301|01-02,Poleas y fajas
3112-MA-301|01,3112-MA-301|01-03,Reductor
3112-MA-301|02,3112-MA-301|02-01,Polea motriz
3112-MA-301|02,3112-MA-301|02-02,Polea de cola
3112-MA-301|02,3112-MA-301|02-03,Poleas tensoras
3112-MA-301|02,3112-MA-301|02-04,Banda
3112-MA-301|02,3112-MA-301|02-05,Tanque de enfriamiento
3112-MA-301|03,3112-MA-301|03-01,Instrumentos
3112-MA-301|03,3112-MA-301|03-02,Panel de control rectificador
3134-BH-301|01,3134-BH-301|01-01,Canastilla
3134-BH-301|01,3134-BH-301|01-02,Lamina porta mangas
3134-BH-301|01,3134-BH-301|01-03,Mangas
3134-BH-301|01,3134-BH-301|01-04,Válvula diafragma
3134-BH-301|01,3134-BH-301|01-05,Estructura
3134-BH-301|01,3134-BH-301|01-06,Difusor
3134-BH-301|01,3134-BH-301|01-07,Colector
3134-BH-301|02,3134-BH-301|02-01,Ventilador
3134-BH-301|02,3134-BH-301|02-02,Motor eléctrico ventilador
3134-BH-301|02,3134-BH-301|02-03,Válvula rotativa
3134-BH-301|02,3134-BH-301|02-04,Motor eléctrico válvula rotativa
3134-BH-301|03,3134-BH-301|03-01,Instrumentos
3134-BH-301|03,3134-BH-301|03-02,Transmisores
3134-BH-301|03,3134-BH-301|03-03,Panel de limpieza de filtro
3143-MA-306|01,3143-MA-306|01-01,Motor eléctrico
3143-MA-306|01,3143-MA-306|01-02,Poleas y fajas
3143-MA-306|01,3143-MA-306|01-03,Reductor
3143-MA-306|02,3143-MA-306|02-01,Polea motriz
3143-MA-306|02,3143-MA-306|02-02,Polea de cola
3143-MA-306|02,3143-MA-306|02-03,Poleas tensoras
3143-MA-306|02,3143-MA-306|02-04,Banda
3143-MA-306|02,3143-MA-306|02-05,Tanque de enfriamiento
3143-MA-306|03,3143-MA-306|03-01,Instrumentos
3143-MA-306|03,3143-MA-306|03-02,Panel de control rectificador
3145-BH-302|01,3145-BH-302|01-01,Ventilador
3145-BH-302|01,3145-BH-302|01-02,Motor eléctrico ventilador
3145-BH-302|01,3145-BH-302|01-03,Válvula rotativa
3145-BH-302|01,3145-BH-302|01-04,Motor eléctrico válvula rotativa
3145-BH-302|02,3145-BH-302|02-01,Instrumentos
3145-BH-302|02,3145-BH-302|02-02,Transmisores
3145-BH-302|02,3145-BH-302|02-03,Panel de limpieza de filtro
2287-BL-204|01,2287-BL-204|01-01,Motor eléctrico
2287-BL-204|01,2287-BL-204|01-02,Poleas y fajas
2287-BL-204|02,2287-BL-204|02-01,Carcasa
2287-BL-204|02,2287-BL-204|02-02,Ducto de admisión
2287-BL-204|02,2287-BL-204|02-03,Ducto de descarga
2281-ML-203|01,2281-ML-203|01-01,Motor eléctrico
2281-ML-203|01,2281-ML-203|01-02,Poleas y fajas
2281-ML-203|01,2281-ML-203|01-03,Piñón
2281-ML-203|01,2281-ML-203|01-04,Corona
2281-ML-203|02,2281-ML-203|02-01,Trunnion de carga
2281-ML-203|02,2281-ML-203|02-02,Trunnion de descarga
2281-ML-203|02,2281-ML-203|02-03,Chumaceras principales
2281-ML-203|03,2281-ML-203|03-01,Tapa de carga
2281-ML-203|03,2281-ML-203|03-02,Casco
2281-ML-203|03,2281-ML-203|03-03,Tapa de descarga
2281-ML-203|04,2281-ML-203|04-01,Cajón de descarga
2281-ML-203|04,2281-ML-203|04-02,Cajón de pre mezcla
2281-ML-203|04,2281-ML-203|04-03,Activador
2281-ML-203|04,2281-ML-203|04-04,Válvula manual
2281-ML-203|05,2281-ML-203|05-01,Instrumentos
2281-ML-203|05,2281-ML-203|05-02,Transmisores
3241-PU-737|01,3241-PU-737|01-01,Motor eléctrico
3241-PU-737|01,3241-PU-737|01-02,Arrancador
3241-PU-737|01,3241-PU-737|01-03,Acople
3241-PU-737|02,3241-PU-737|02-01,Carcasa
3241-PU-737|02,3241-PU-737|02-02,Impulsor
3241-PU-737|02,3241-PU-737|02-03,Columna porta rodamientos
3241-PU-737|02,3241-PU-737|02-04,Sellos y juntas
3241-PU-737|02,3241-PU-737|02-05,Elementos de unión
3241-PU-737|03,3241-PU-737|03-01,Instrumentos
3332-HX-301|01,3332-HX-301|01-01,Placas fijas
3332-HX-301|01,3332-HX-301|01-02,Placas moviles
3332-HX-301|02,3332-HX-301|02-01,Instrumentos
3332-HX-301|02,3332-HX-301|02-02,Transmisores
3332-HX-302|01,3332-HX-302|01-01,Placas moviles
3332-HX-302|02,3332-HX-302|02-01,Instrumentos
3332-HX-302|02,3332-HX-302|02-02,Transmisores
3232-CV-315|01,3232-CV-315|01-01,Motor eléctrico
3232-CV-315|01,3232-CV-315|01-02,Variador de velocidad
3232-CV-315|01,3232-CV-315|01-03,Botonera de campo
3232-CV-315|01,3232-CV-315|01-04,Panel de control y caja de conexiones
3232-CV-315|01,3232-CV-315|01-05,Panel de control
3232-CV-315|01,3232-CV-315|01-06,Cajas de conexiones
3232-CV-315|01,3232-CV-315|01-07,Acople de alta
3232-CV-315|01,3232-CV-315|01-08,Acople de baja
3232-CV-315|01,3232-CV-315|01-09,Reductor de velocidad
3232-CV-315|01,3232-CV-315|01-10,Sistema de enfriamiento
3232-CV-315|02,3232-CV-315|02-01,Faja transportadora
3232-CV-315|02,3232-CV-315|02-02,Polea motor
3232-CV-315|02,3232-CV-315|02-03,Polea cabeza
3232-CV-315|02,3232-CV-315|02-04,Polea cola
3232-CV-315|02,3232-CV-315|02-05,Polea deflectora LT
3232-CV-315|02,3232-CV-315|02-06,Polea deflectora HT
3232-CV-315|02,3232-CV-315|02-07,Polea deflectora
3232-CV-315|02,3232-CV-315|02-08,Polea deflectora HT
3232-CV-315|02,3232-CV-315|02-09,Polea tensora
3232-CV-315|03,3232-CV-315|03-01,Polines de impacto
3232-CV-315|03,3232-CV-315|03-02,Polines de carga
3232-CV-315|03,3232-CV-315|03-03,Polines de retorno en V
3232-CV-315|03,3232-CV-315|03-04,Polines de retorno plano
3232-CV-315|04,3232-CV-315|04-01,Instrumentos
3232-CV-315|04,3232-CV-315|04-02,Transmisores
3232-CV-315|05,3232-CV-315|05-01,Contrapeso
3232-CV-315|05,3232-CV-315|05-02,Raspador primario
3232-CV-315|05,3232-CV-315|05-03,Raspador secundario
3232-CV-315|05,3232-CV-315|05-04,Raspador en V
3232-CV-315|05,3232-CV-315|05-05,Iluminación
3233-CV-317|01,3233-CV-317|01-01,Motor eléctrico
3233-CV-317|01,3233-CV-317|01-02,Variador de velocidad
3233-CV-317|01,3233-CV-317|01-03,Botonera de campo
3233-CV-317|01,3233-CV-317|01-04,Panel de control y caja de conexiones
3233-CV-317|01,3233-CV-317|01-05,Panel de control
3233-CV-317|01,3233-CV-317|01-06,Cajas de conexiones
3233-CV-317|01,3233-CV-317|01-07,Acople de alta
3233-CV-317|01,3233-CV-317|01-08,Acople de baja
3233-CV-317|01,3233-CV-317|01-09,Reductor de velocidad
3233-CV-317|01,3233-CV-317|01-10,Sistema de enfriamiento
3233-CV-317|02,3233-CV-317|02-01,Faja transportadora
3233-CV-317|02,3233-CV-317|02-02,Polea motriz
3233-CV-317|02,3233-CV-317|02-03,Polea cabeza
3233-CV-317|02,3233-CV-317|02-04,Polea cola
3233-CV-317|02,3233-CV-317|02-05,Polea deflectora LT
3233-CV-317|02,3233-CV-317|02-06,Polea deflectora HT
3233-CV-317|02,3233-CV-317|02-07,Polea deflectora
3233-CV-317|02,3233-CV-317|02-08,Polea deflectora HT
3233-CV-317|02,3233-CV-317|02-09,Polea tensora
3233-CV-317|03,3233-CV-317|03-01,Polines de impacto
3233-CV-317|03,3233-CV-317|03-02,Polines de carga
3233-CV-317|03,3233-CV-317|03-03,Polines de retorno en V
3233-CV-317|03,3233-CV-317|03-04,Polines de retorno plano
3233-CV-317|04,3233-CV-317|04-01,Instrumentos
3233-CV-317|04,3233-CV-317|04-02,Transmisores
3233-CV-317|05,3233-CV-317|05-01,Contrapeso
3233-CV-317|05,3233-CV-317|05-02,Raspador primario
3233-CV-317|05,3233-CV-317|05-03,Raspador secundario
3233-CV-317|05,3233-CV-317|05-04,Raspador en V
3233-CV-317|05,3233-CV-317|05-05,Iluminación
2248-XM-226|01,2248-XM-226|01-01,Control de sonda (PCS)
2248-XM-226|01,2248-XM-226|01-02,Cuadro de vávulas (VBS)
2248-XM-226|01,2248-XM-226|01-03,Línea de muestras
2248-XM-226|01,2248-XM-226|01-04,Colector de agua
2248-XM-226|01,2248-XM-226|01-05,Depósito de muestras
2248-XM-226|01,2248-XM-226|01-06,Conj. Transm tamaño part (PSTS)
3161-SA-301|01,3161-SA-301|01-01,Motor eléctrico
3161-SA-301|01,3161-SA-301|01-02,Reductor
3161-SA-301|01,3161-SA-301|01-03,Acople
3161-SA-301|02,3161-SA-301|02-01,Cortador
3232-SA-302|01,3232-SA-302|01-01,Reductor
3232-SA-302|01,3232-SA-302|01-02,Acople
3232-SA-302|02,3232-SA-302|02-01,Cortador
2246-SA-210|01,2246-SA-210|01-01,Cortador no ajustable
2246-SA-210|01,2246-SA-210|01-02,Cortador ajustable
2246-SA-210|01,2246-SA-210|01-03,Cuerpo principal
2244-SA-207|01,2244-SA-207|01-01,Cortador no ajustable
2244-SA-207|01,2244-SA-207|01-02,Cortador ajustable
2244-SA-207|01,2244-SA-207|01-03,Cuerpo principal
2271-SA-202|01,2271-SA-202|01-01,Cortador no ajustable
2271-SA-202|01,2271-SA-202|01-02,Cortador ajustable
2271-SA-202|01,2271-SA-202|01-03,Cuerpo principal
2271-SA-208|01,2271-SA-208|01-01,Cortador no ajustable
2271-SA-208|01,2271-SA-208|01-02,Cortador ajustable
2271-SA-208|01,2271-SA-208|01-03,Cuerpo principal
2271-SA-208|02,2271-SA-208|02-01,Instrumentos
2271-SA-208|02,2271-SA-208|02-02,Transmisores
2263-HT-212|01,2263-HT-212|01-01,Motorreductor
2263-HT-212|01,2263-HT-212|01-02,Testero
2263-HT-212|01,2263-HT-212|01-03,Ruedas
2263-HT-212|02,2263-HT-212|02-01,Motorreductor
2263-HT-212|02,2263-HT-212|02-02,Carro
2263-HT-212|02,2263-HT-212|02-03,Ruedas
2263-HT-212|03,2263-HT-212|03-01,Motor de winche
2263-HT-212|03,2263-HT-212|03-02,Motorreductor
2263-HT-212|03,2263-HT-212|03-03,Winche
2282-PU-289|01,2282-PU-289|01-01,Motor eléctrico
2282-PU-289|01,2282-PU-289|01-02,Variador de velocidad
2282-PU-289|02,2282-PU-289|02-01,Caja de engranajes
2282-PU-289|02,2282-PU-289|02-02,Carcasa
2282-PU-289|02,2282-PU-289|02-03,Diafragma
2282-PU-289|03,2282-PU-289|03-01,Instrumentos
2224-CP-211|01,2224-CP-211|01-01,Motor eléctrico
2224-CP-211|01,2224-CP-211|01-02,Poleas y fajas
2224-CP-211|01,2224-CP-211|01-03,Sistema de enfriamiento
2224-CP-211|02,2224-CP-211|02-01,Compresor
2224-CP-211|02,2224-CP-211|02-02,Acumulador de aire
2224-CP-211|03,2224-CP-211|03-01,Instrumentos
3332-CT-301|01,3332-CT-301|01-01,Motor eléctrico
3332-CT-301|01,3332-CT-301|01-02,Poleas y fajas
3332-CT-301|02,3332-CT-301|02-01,Ventilador
3332-CT-301|02,3332-CT-301|02-02,Portarodamiento
3332-CT-301|03,3332-CT-301|03-01,Cubierta
3332-CT-301|04,3332-CT-301|04-01,Instrumentos
2132-MA-203|01,2132-MA-203|01-01,Motor eléctrico
2132-MA-203|01,2132-MA-203|01-02,Poleas y fajas
2132-MA-203|01,2132-MA-203|01-03,Reductor
2132-MA-203|02,2132-MA-203|02-01,Polea motriz
2132-MA-203|02,2132-MA-203|02-02,Polea de cola
2132-MA-203|02,2132-MA-203|02-03,Poleas tensoras
2132-MA-203|02,2132-MA-203|02-04,Banda
2132-MA-203|03,2132-MA-203|03-01,Instrumentos
2132-MA-203|03,2132-MA-203|03-02,Panel de control rectificador
2141-DC-202|01,2141-DC-202|01-01,Motor eléctrico
2141-DC-202|01,2141-DC-202|01-02,Extractor
2141-DC-202|01,2141-DC-202|01-03,Lamina porta filtros
2141-DC-202|01,2141-DC-202|01-04,Filtros
2141-DC-202|01,2141-DC-202|01-05,Carcasa
2141-DC-202|01,2141-DC-202|01-06,Instrumentos
2141-DC-202|01,2141-DC-202|01-07,Transmisores y válvulas
2148-MA-204|01,2148-MA-204|01-01,Motor eléctrico
2148-MA-204|01,2148-MA-204|01-02,Poleas y fajas
2148-MA-204|01,2148-MA-204|01-03,Reductor
2148-MA-204|02,2148-MA-204|02-01,Polea motriz
2148-MA-204|02,2148-MA-204|02-02,Polea de cola
2148-MA-204|02,2148-MA-204|02-03,Poleas tensoras
2148-MA-204|02,2148-MA-204|02-04,Banda
2148-MA-204|03,2148-MA-204|03-01,Instrumentos
3122-MA-302|01,3122-MA-302|01-01,Motor eléctrico
3122-MA-302|01,3122-MA-302|01-02,Poleas y fajas
3122-MA-302|01,3122-MA-302|01-03,Reductor
3122-MA-302|02,3122-MA-302|02-01,Polea motriz
3122-MA-302|02,3122-MA-302|02-02,Polea de cola
3122-MA-302|02,3122-MA-302|02-03,Poleas tensoras
3122-MA-302|02,3122-MA-302|02-04,Banda
3122-MA-302|02,3122-MA-302|02-05,Tanque de enfriamiento
3122-MA-302|03,3122-MA-302|03-01,Instrumentos
3122-MA-302|03,3122-MA-302|03-02,Panel de control rectificador
4532-PU-40757|01,4532-PU-40757|01-01,Motor eléctrico
4532-PU-40757|02,4532-PU-40757|02-01,Diafragma
4532-PU-40757|02,4532-PU-40757|02-02,Inyectores
4532-PU-40757|02,4532-PU-40757|02-03,Tuberias
4532-PU-40757|03,4532-PU-40757|03-01,Instrumentos
4532-PU-40757|03,4532-PU-40757|03-02,Transmisores
4532-PU-40758|03,4532-PU-40758|03-01,Instrumentos
4532-PU-40758|03,4532-PU-40758|03-02,Transmisores
4532-PU-40759|03,4532-PU-40759|03-01,Instrumentos
4532-PU-40759|03,4532-PU-40759|03-02,Transmisores
4316-PU-40421|01,4316-PU-40421|01-01,Motor eléctrico
4316-PU-40421|02,4316-PU-40421|02-01,Conjunto bomba
4316-PU-40421|03,4316-PU-40421|03-01,Instrumentos
4316-PU-40421|03,4316-PU-40421|03-02,Transmisores
4316-PU-40422|01,4316-PU-40422|01-01,Motor eléctrico
4316-PU-40422|02,4316-PU-40422|02-01,Conjunto bomba
4316-PU-40422|03,4316-PU-40422|03-01,Instrumentos
4316-PU-40422|03,4316-PU-40422|03-02,Transmisores
4331-PU-40664|01,4331-PU-40664|01-01,Motor eléctrico
4331-PU-40664|01,4331-PU-40664|01-02,Botonera de campo
4331-PU-40664|01,4331-PU-40664|01-03,Panel de control y caja de conexiones
4331-PU-40664|02,4331-PU-40664|02-01,Diafragma
4331-PU-40664|02,4331-PU-40664|02-02,Inyectores
4331-PU-40664|02,4331-PU-40664|02-03,Tuberias
4331-PU-40664|02,4331-PU-40664|02-04,Conjunto bomba
4331-PU-40664|03,4331-PU-40664|03-01,Instrumentos
4331-PU-40664|03,4331-PU-40664|03-02,Transmisores
4331-PU-40665|01,4331-PU-40665|01-01,Motor eléctrico
4331-PU-40665|02,4331-PU-40665|02-01,Conjunto bomba
4331-PU-40665|03,4331-PU-40665|03-01,Instrumentos
4331-PU-40665|03,4331-PU-40665|03-02,Transmisores
4331-PU-40673|01,4331-PU-40673|01-01,Carcasa
3332-PU-349|01,3332-PU-349|01-01,Unidad de control
3332-PU-349|01,3332-PU-349|01-02,Unidad conducida
3332-PU-349|01,3332-PU-349|01-03,Bomba
3332-PU-350|01,3332-PU-350|01-01,Unidad de control
3332-PU-350|01,3332-PU-350|01-02,Unidad conducida
3332-PU-350|01,3332-PU-350|01-03,Bomba
3332-PU-351|01,3332-PU-351|01-01,Unidad de control
3332-PU-351|01,3332-PU-351|01-02,Unidad conducida
3332-PU-351|01,3332-PU-351|01-03,Bomba
3261-FA-338|01,3261-FA-338|01-01,Motor eléctrico
3261-FA-338|02,3261-FA-338|02-01,Ventilador
3261-FA-338|02,3261-FA-338|02-02,Silenciador
3261-FA-338|02,3261-FA-338|02-03,Ducto
3261-FA-338|03,3261-FA-338|03-01,Instrumentos
3261-FA-338|03,3261-FA-338|03-02,Transmisores
2281-SB-201|01,2281-SB-201|01-01,Scrubber
2281-SB-201|02,2281-SB-201|02-01,Instrumentos
2281-SB-203|01,2281-SB-203|01-01,Scrubber
