key_component,key_dutie,Primary task
3354-PU-379|02-03,3354-PU-379|02-03-03,Mtto menor de rotor de bomba
3354-PU-379|03-01,3354-PU-379|03-01-01,Inspección de instrumentos de bomba
3354-PU-379|03-01,3354-PU-379|03-01-02,Mtto menor instrumentos de bomba
3354-PU-379|03-02,3354-PU-379|03-02-01,Calibración instrumento transmisor
3355-PU-383|01-01,3355-PU-383|01-01-01,Mtto general de reductor de bomba
3355-PU-383|02-01,3355-PU-383|02-01-01,Cambio rodamientos porta rodamiento
3355-PU-383|02-02,3355-PU-383|02-02-01,Cambio de estator de estator de bomba
3355-PU-383|02-03,3355-PU-383|02-03-01,Cambio de rotor de bomba
3355-PU-383|03-01,3355-PU-383|03-01-01,Inspección instrumentos rotor bomba
3355-PU-383|03-01,3355-PU-383|03-01-02,Mtto menor instrumentos de bomba
3355-PU-383|03-02,3355-PU-383|03-02-01,Calibración reductor transmisores
2282-PU-253|01-01,2282-PU-253|01-01-01,Inspección general de motor
2282-PU-253|01-01,2282-PU-253|01-01-02,Limpiar la superficie del motor
2282-PU-253|01-01,2282-PU-253|01-01-03,Limp ajuste bornes conexión motor
2282-PU-253|01-01,2282-PU-253|01-01-04,Medir parámetros eléctricos motor
2282-PU-253|01-01,2282-PU-253|01-01-05,Mtto de cable a tierra de motor
2282-PU-253|01-02,2282-PU-253|01-02-01,Mtto preventivo variador velocidad
2282-PU-253|02-01,2282-PU-253|02-01-01,Inspec de vibración caja engranaje
2282-PU-253|02-01,2282-PU-253|02-01-02,Monit temperatura caja engranaje
2282-PU-253|02-01,2282-PU-253|02-01-03,Cambio de aceite del engranaje
2282-PU-253|02-02,2282-PU-253|02-02-01,Insp fugas sellos y tubería carcasa
2282-PU-253|02-02,2282-PU-253|02-02-02,Inspección extremos brida en bomba
2282-PU-253|02-02,2282-PU-253|02-02-03,Inspec válvulas succión y descarga
2282-PU-253|02-02,2282-PU-253|02-02-04,Comprobar ajuste tornillos cabezal
2282-PU-253|02-02,2282-PU-253|02-02-05,Inspección nivel aceite engranaje
2282-PU-253|02-02,2282-PU-253|02-02-06,Limp cambio de sellos en succ y desc
2282-PU-253|02-02,2282-PU-253|02-02-07,"Limpieza y cambio amortiguador, bladder"
2282-PU-253|02-02,2282-PU-253|02-02-08,Limpieza y cambio de válvulas
2282-PU-253|02-02,2282-PU-253|02-02-09,Limpieza y cambio de bomba
2282-PU-253|02-02,2282-PU-253|02-02-10,Inspección de acoplamiento
2282-PU-253|02-03,2282-PU-253|02-03-01,Cambio de diafragma de bomba
2282-PU-253|02-03,2282-PU-253|02-03-02,Cambio sensor ruptura diafragma
2282-PU-253|03-01,2282-PU-253|03-01-01,Inspeccionar el estado componente
2282-PU-253|03-01,2282-PU-253|03-01-02,Limpieza y mantto de instrumentos
2282-PU-253|03-01,2282-PU-253|03-01-03,Cambio de instrumentos y válvula
2282-PU-257|02-01,2282-PU-257|02-01-01,Limp cambio de sellos en succ y desc
2282-PU-257|02-01,2282-PU-257|02-01-02,"Limpieza y cambio amortiguador, bladder"
2282-PU-257|02-01,2282-PU-257|02-01-03,Limpieza y cambio de válvulas
2282-PU-257|02-01,2282-PU-257|02-01-04,Limpieza y cambio de bomba
2282-PU-257|02-02,2282-PU-257|02-02-01,Cambio sensor ruptura diafragma
2282-PU-257|03-01,2282-PU-257|03-01-01,Inspección del estado componentes
2282-PU-257|03-01,2282-PU-257|03-01-02,Limpieza y mantenimien instrumento
2282-PU-257|03-01,2282-PU-257|03-01-03,Cambio de instrumentos y válvulas
2283-PU-264|02-01,2283-PU-264|02-01-01,Limp cambio de sellos en succ y desc
2283-PU-264|02-01,2283-PU-264|02-01-02,"Limpieza y cambio amortiguador, bladder"
2283-PU-264|02-01,2283-PU-264|02-01-03,Limpieza y cambio de válvulas
2283-PU-264|02-01,2283-PU-264|02-01-04,Limpieza y cambio de bomba
2283-PU-264|02-02,2283-PU-264|02-02-01,Cambio sensor ruptura diafragma
2283-PU-264|03-01,2283-PU-264|03-01-01,Inspeccion el estado de componente
2283-PU-264|03-01,2283-PU-264|03-01-02,Limpieza y mantto de instrumentos
2283-PU-264|03-01,2283-PU-264|03-01-03,Cambio de instrumentos y válvulas
2283-PU-265|02-01,2283-PU-265|02-01-01,Limp cambio de sellos en succ y desc
2283-PU-265|02-01,2283-PU-265|02-01-02,"Limpieza y cambio amortiguador, bladder"
2283-PU-265|02-01,2283-PU-265|02-01-03,Limpieza y cambio de válvulas
2283-PU-265|02-01,2283-PU-265|02-01-04,Limpieza y cambio de bomba
2283-PU-265|02-02,2283-PU-265|02-02-01,Cambio sensor ruptura diafragma
2283-PU-265|03-01,2283-PU-265|03-01-01,Inspeccion del estado de componente
2283-PU-265|03-01,2283-PU-265|03-01-02,Limpieza y mantto de instrumentos
2283-PU-265|03-01,2283-PU-265|03-01-03,Cambio de instrumentos y válvulas bomba
2283-PU-267|02-01,2283-PU-267|02-01-01,Limp cambio de sellos en succ y desc
2283-PU-267|02-01,2283-PU-267|02-01-02,"Limpieza y cambio amortiguador, bladder"
2283-PU-267|02-01,2283-PU-267|02-01-03,Limpieza y cambio de válvulas
2283-PU-267|02-01,2283-PU-267|02-01-04,Limpieza y cambio de bomba
2283-PU-267|02-02,2283-PU-267|02-02-01,Cambio sensor ruptura diafragma
2283-PU-267|03-01,2283-PU-267|03-01-01,Inspeccion el estado de componentes
2283-PU-267|03-01,2283-PU-267|03-01-02,Limpieza y mtto de instrumentos
2283-PU-267|03-01,2283-PU-267|03-01-03,Cambio de instrumentos y válvulas bomba
2282-PU-255|01-01,2282-PU-255|01-01-01,Inspección general de motor
2282-PU-255|01-01,2282-PU-255|01-01-02,Limpiar la superficie del motor
2282-PU-255|01-01,2282-PU-255|01-01-03,Limp ajuste bornes conexión motor
2282-PU-255|01-01,2282-PU-255|01-01-04,Medir parámetros eléctricos motor
2282-PU-255|01-01,2282-PU-255|01-01-05,Mtto de cable a tierra de motor
2282-PU-255|01-02,2282-PU-255|01-02-01,Mtto preventivo variador velocidad
2282-PU-255|02-01,2282-PU-255|02-01-01,Insp de vibración caja engranaje
2282-PU-255|02-01,2282-PU-255|02-01-02,Monit temperatura caja engranaje
2282-PU-255|02-01,2282-PU-255|02-01-03,Cambio de aceite del engranaje
2282-PU-255|02-02,2282-PU-255|02-02-01,Inspeccion sello y juntas tuberías
2282-PU-255|02-02,2282-PU-255|02-02-02,Inspección extremos brida en bomba
2282-PU-255|02-02,2282-PU-255|02-02-03,Inspec válvulas succión y descarga
2282-PU-255|02-02,2282-PU-255|02-02-04,Comprobar ajuste tornillos cabezal
2282-PU-255|02-02,2282-PU-255|02-02-05,Inspección nivel aceite engranaje
2282-PU-255|02-02,2282-PU-255|02-02-06,Limp cambio de sellos en succ y desc
2282-PU-255|02-02,2282-PU-255|02-02-07,"Limpieza y cambio amortiguador, bladder"
2282-PU-255|02-02,2282-PU-255|02-02-08,Limpieza y cambio de válvulas
2282-PU-255|02-02,2282-PU-255|02-02-09,Limpieza y cambio de bomba
2282-PU-255|02-02,2282-PU-255|02-02-10,Inspeccion de acoplamiento
2282-PU-255|02-03,2282-PU-255|02-03-01,Cambio de diafragma de bomba
2282-PU-255|02-03,2282-PU-255|02-03-02,Cambio sensor ruptura diafragma
2282-PU-255|03-01,2282-PU-255|03-01-01,Inspeccion del estado de componente
2282-PU-255|03-01,2282-PU-255|03-01-02,Limpieza y Mantenimiento instrumen
2282-PU-255|03-01,2282-PU-255|03-01-03,Cambio de instrumentos y válvulas
2282-PU-258|02-01,2282-PU-258|02-01-01,Limp cambio de sellos en succ y desc
2282-PU-258|02-01,2282-PU-258|02-01-02,"Limpieza y cambio amortiguador, bladder"
2282-PU-258|02-01,2282-PU-258|02-01-03,Limpieza y cambio de válvulas
2282-PU-258|02-01,2282-PU-258|02-01-04,Limpieza y cambio de bomba
2282-PU-258|02-02,2282-PU-258|02-02-01,Cambio sensor ruptura diafragma
2282-PU-258|03-01,2282-PU-258|03-01-01,Inspeccion del estado de componente
2282-PU-258|03-01,2282-PU-258|03-01-02,Limpieza y Mtto instrumentos
2282-PU-258|03-01,2282-PU-258|03-01-03,Cambio de instrumentos y válvulas
2282-PU-256|01-01,2282-PU-256|01-01-01,Inspección general de motor
2282-PU-256|01-01,2282-PU-256|01-01-02,Limpiar la superficie del motor
2282-PU-256|01-01,2282-PU-256|01-01-03,Limp ajuste bornes conexión motor
2282-PU-256|01-01,2282-PU-256|01-01-04,Medir parámetros eléctricos motor
2282-PU-256|01-01,2282-PU-256|01-01-05,Mtto de cable a tierra de motor
2282-PU-256|01-02,2282-PU-256|01-02-01,Mtto preventivo variador velocidad
2282-PU-256|02-01,2282-PU-256|02-01-01,Insp de vibración caja engranaje
2282-PU-256|02-01,2282-PU-256|02-01-02,Monit temperatura caja engranaje
2282-PU-256|02-01,2282-PU-256|02-01-03,Cambio de aceite del engranaje
2282-PU-256|02-02,2282-PU-256|02-02-01,Inspeccion sello y juntas tuberías
2282-PU-256|02-02,2282-PU-256|02-02-02,Inspección extremos brida en bomba
2282-PU-256|02-02,2282-PU-256|02-02-03,Inspec válvulas succión y descarga
2282-PU-256|02-02,2282-PU-256|02-02-04,Comprobar ajuste tornillos cabezal
2282-PU-256|02-02,2282-PU-256|02-02-05,Inspección nivel aceite engranaje
2282-PU-256|02-02,2282-PU-256|02-02-06,Limp cambio de sellos en succ y desc
2282-PU-256|02-02,2282-PU-256|02-02-07,"Limpieza y cambio amortiguador, bladder"
2282-PU-256|02-02,2282-PU-256|02-02-08,Limpieza y cambio de válvulas
2282-PU-256|02-02,2282-PU-256|02-02-09,Limpieza y cambio de bomba
2282-PU-256|02-02,2282-PU-256|02-02-10,Inspección de acoplamiento
2282-PU-256|02-03,2282-PU-256|02-03-01,Cambio de diafragma de bomba
2282-PU-256|02-03,2282-PU-256|02-03-02,Cambio sensor ruptura diafragma
2282-PU-256|03-01,2282-PU-256|03-01-01,Inspección del estado de componente
2282-PU-256|03-01,2282-PU-256|03-01-02,Limpieza y mtto de instrumento
2282-PU-256|03-01,2282-PU-256|03-01-03,Cambio de instrumentos y válvulas
2284-PU-280|01-01,2284-PU-280|01-01-01,Inspección general de motor
2284-PU-280|01-01,2284-PU-280|01-01-02,Limpiar la superficie del motor
2284-PU-280|01-01,2284-PU-280|01-01-03,Limp ajuste bornes conexión motor
2284-PU-280|01-01,2284-PU-280|01-01-04,Medir parámetros eléctricos motor
2284-PU-280|01-01,2284-PU-280|01-01-05,Mtto de cable a tierra de motor
2284-PU-280|01-02,2284-PU-280|01-02-01,Mtto preventivo variador velocidad
2284-PU-280|02-01,2284-PU-280|02-01-01,Insp de vibración caja engranaje
2284-PU-280|02-01,2284-PU-280|02-01-02,Monit temperatura caja engranaje
2284-PU-280|02-01,2284-PU-280|02-01-03,Cambio de aceite d caja engranaje
2284-PU-280|02-02,2284-PU-280|02-02-01,Inspección sello y juntas tuberías
2284-PU-280|02-02,2284-PU-280|02-02-02,Inspección extremos brida en bomba
2284-PU-280|02-02,2284-PU-280|02-02-03,Inspec válvulas succión y descarga
2284-PU-280|02-02,2284-PU-280|02-02-04,Comprobar ajuste tornillos cabezal
2284-PU-280|02-02,2284-PU-280|02-02-05,Inspección nivel aceite engranaje
2284-PU-280|02-02,2284-PU-280|02-02-06,Limp cambio de sellos en succ y desc
2284-PU-280|02-02,2284-PU-280|02-02-07,"Limpieza y cambio amortiguador, bladder"
2284-PU-280|02-02,2284-PU-280|02-02-08,Limpieza y cambio de válvulas
2284-PU-280|02-02,2284-PU-280|02-02-09,Limpieza y cambio de bomba
2284-PU-280|02-02,2284-PU-280|02-02-10,Inspección de acoplamiento
2284-PU-280|02-03,2284-PU-280|02-03-01,Cambio de diafragma de bomba
2284-PU-280|02-03,2284-PU-280|02-03-02,Cambio sensor ruptura diafragma
2284-PU-280|03-01,2284-PU-280|03-01-01,Inspección del estado de componente
2284-PU-280|03-01,2284-PU-280|03-01-02,Limpieza y mtto de instrumentos
2284-PU-280|03-01,2284-PU-280|03-01-03,Cambio de instrumentos y válvulas
2284-PU-282|02-01,2284-PU-282|02-01-01,Limp cambio de sellos en succ y desc
2284-PU-282|02-01,2284-PU-282|02-01-02,"Limpieza y cambio amortiguador, bladder"
2284-PU-282|02-01,2284-PU-282|02-01-03,Limpieza y cambio de válvulas
2284-PU-282|02-01,2284-PU-282|02-01-04,Limpieza y cambio de bomba
2284-PU-282|02-02,2284-PU-282|02-02-01,Cambio sensor ruptura diafragma
2284-PU-282|03-01,2284-PU-282|03-01-01,Inspeccion el estado de componentes
2284-PU-282|03-01,2284-PU-282|03-01-02,Limpieza y mtto de instrumentos
2284-PU-282|03-01,2284-PU-282|03-01-03,Cambio de instrumentos y válvulas
2284-PU-281|01-01,2284-PU-281|01-01-01,Inspección general de motor
2284-PU-281|01-01,2284-PU-281|01-01-02,Limpiar la superficie del motor
2284-PU-281|01-01,2284-PU-281|01-01-03,Limp ajuste bornes conexión motor
2284-PU-281|01-01,2284-PU-281|01-01-04,Medir parámetros eléctricos motor
2284-PU-281|01-01,2284-PU-281|01-01-05,Mtto de cable a tierra de motor
2284-PU-281|01-02,2284-PU-281|01-02-01,Mtto preventivo variador velocidad
2284-PU-281|02-01,2284-PU-281|02-01-01,Insp de vibración caja engranaje
2284-PU-281|02-01,2284-PU-281|02-01-02,Monit temperatura caja engranaje
2284-PU-281|02-01,2284-PU-281|02-01-03,Cambio de aceite del engranaje
2284-PU-281|02-02,2284-PU-281|02-02-01,Inspeccion sello y juntas tuberías
2284-PU-281|02-02,2284-PU-281|02-02-02,Inspección extremos brida en bomba
2284-PU-281|02-02,2284-PU-281|02-02-03,Inspec válvulas succión y descarga
2284-PU-281|02-02,2284-PU-281|02-02-04,Comprobar ajuste tornillos cabezal
2284-PU-281|02-02,2284-PU-281|02-02-05,Inspección nivel aceite engranaje
2284-PU-281|02-02,2284-PU-281|02-02-06,Limp cambio de sellos en succ y desc
2284-PU-281|02-02,2284-PU-281|02-02-07,"Limpieza y cambio amortiguador, bladder"
2284-PU-281|02-02,2284-PU-281|02-02-08,Limpieza y cambio de válvulas
2284-PU-281|02-02,2284-PU-281|02-02-09,Limpieza y cambio de bomba
2284-PU-281|02-02,2284-PU-281|02-02-10,Inspeccion de acoplamiento
2284-PU-281|02-03,2284-PU-281|02-03-01,Cambio de diafragma de bomba
2284-PU-281|02-03,2284-PU-281|02-03-02,Cambio sensor ruptura diafragma
2284-PU-281|03-01,2284-PU-281|03-01-01,Inspeccion el estado de componentes
2284-PU-281|03-01,2284-PU-281|03-01-02,Limpieza y mtto de instrumentos
2284-PU-281|03-01,2284-PU-281|03-01-03,Cambio de instrumentos y válvulas bomba
2283-PU-268|01-01,2283-PU-268|01-01-01,Inspección general de motor
2283-PU-268|01-01,2283-PU-268|01-01-02,Limpiar la superficie del motor
2283-PU-268|01-01,2283-PU-268|01-01-03,Limp ajuste bornes conexión motor
2283-PU-268|01-01,2283-PU-268|01-01-04,Medir parámetros eléctricos motor
2283-PU-268|01-01,2283-PU-268|01-01-05,Mtto de cable a tierra de motor
2283-PU-268|01-02,2283-PU-268|01-02-01,Mtto preventivo variador velocidad
2283-PU-268|02-01,2283-PU-268|02-01-01,Insp de vibración caja engranaje
2283-PU-268|02-01,2283-PU-268|02-01-02,Monit temperatura caja engranaje
2283-PU-268|02-01,2283-PU-268|02-01-03,Cambio de aceite caja d engranaje
2283-PU-268|02-02,2283-PU-268|02-02-01,Inspeccion sello y juntas tuberías
2283-PU-268|02-02,2283-PU-268|02-02-02,Inspección extremos brida en bomba
2283-PU-268|02-02,2283-PU-268|02-02-03,Inspec válvulas succión y descarga
2283-PU-268|02-02,2283-PU-268|02-02-04,Comprobar ajuste tornillos cabezal
2283-PU-268|02-02,2283-PU-268|02-02-05,Inspección nivel aceite engranaje
2283-PU-268|02-02,2283-PU-268|02-02-06,Limp cambio de sellos en succ y desc
2283-PU-268|02-02,2283-PU-268|02-02-07,"Limpieza y cambio amortiguador, bladder"
2283-PU-268|02-02,2283-PU-268|02-02-08,Limpieza y cambio de válvulas
2283-PU-268|02-02,2283-PU-268|02-02-09,Limpieza y cambio de bomba
2283-PU-268|02-02,2283-PU-268|02-02-10,Inspeccion de acoplamiento
2283-PU-268|02-03,2283-PU-268|02-03-01,Cambio de diafragma de bomba
2283-PU-268|02-03,2283-PU-268|02-03-02,Cambio sensor ruptura diafragma
2283-PU-268|03-01,2283-PU-268|03-01-01,Inspec estado component instrument
2283-PU-268|03-01,2283-PU-268|03-01-02,Limpieza y mtto instrumento bomba
2283-PU-268|03-01,2283-PU-268|03-01-03,Cambio de instrumento y válv instrumento
2149-BH-203|01-01,2149-BH-203|01-01-01,Insp general d mangas d canastilla
2149-BH-203|01-02,2149-BH-203|01-02-01,Insp desgaste y picaduras d lamina
2149-BH-203|01-03,2149-BH-203|01-03-01,Inspección y limpieza de mangas
2149-BH-203|01-03,2149-BH-203|01-03-02,Camb de mangas d colector d filtro
2149-BH-203|01-04,2149-BH-203|01-04-01,Cambio de válvula diafragma de filtro
2149-BH-203|01-05,2149-BH-203|01-05-01,Inspección de estructura de filtro
2149-BH-203|01-05,2149-BH-203|01-05-02,Reparación x soldadura fisuras estructur
2149-BH-203|01-06,2149-BH-203|01-06-01,Insp soldadura y picaduras difusor
2149-BH-203|01-06,2149-BH-203|01-06-02,Insp limpieza y pintura de difusor
2149-BH-203|01-07,2149-BH-203|01-07-01,Inspec descarga d colector d filtro
2149-BH-203|02-01,2149-BH-203|02-01-01,Insp carcasa pintu sujeción d venti
2149-BH-203|02-01,2149-BH-203|02-01-02,Insp vibra temperatura eje intermed
2149-BH-203|02-01,2149-BH-203|02-01-03,Insp estado d fajas poleas d ventil
2149-BH-203|02-01,2149-BH-203|02-01-04,Insp vibr y temperatura d turbina
2149-BH-203|02-01,2149-BH-203|02-01-05,Cambio de turbina de ventilador d filtro
2149-BH-203|02-01,2149-BH-203|02-01-06,Insp element flex y sujec d acople
2149-BH-203|02-01,2149-BH-203|02-01-07,Camb acople flexible d ventilador filtro
2149-BH-203|02-01,2149-BH-203|02-01-08,Insp sopor d rodam venti de filtro
2149-BH-203|02-01,2149-BH-203|02-01-09,Lubric d rodam d soport ventilador
2149-BH-203|02-01,2149-BH-203|02-01-10,Camb rodamientos soport d eje ventilador
2149-BH-203|02-02,2149-BH-203|02-02-01,Inspec general de motor d ventilador
2149-BH-203|02-02,2149-BH-203|02-02-02,Monit temper rodam d motor ventil
2149-BH-203|02-02,2149-BH-203|02-02-03,Monit temper estator d motor ventil
2149-BH-203|02-02,2149-BH-203|02-02-04,Medición variables d motor d ventil
2149-BH-203|02-02,2149-BH-203|02-02-05,Monit vibración d motor ventilador
2149-BH-203|02-02,2149-BH-203|02-02-06,Monit termografía d motor ventil
2149-BH-203|02-02,2149-BH-203|02-02-07,Limpieza exterior d motor ventil
2149-BH-203|02-02,2149-BH-203|02-02-08,Mtto caja conexion d motor ventil
2149-BH-203|02-02,2149-BH-203|02-02-09,Mtto motor d ventilador de filtro
2149-BH-203|02-02,2149-BH-203|02-02-10,Mtto cable tierra d motor ventil
2149-BH-203|02-02,2149-BH-203|02-02-11,Camb rodam delantero d motor ventilador
2149-BH-203|02-02,2149-BH-203|02-02-12,Medición aislamient d motor ventil
2149-BH-203|02-02,2149-BH-203|02-02-13,Mtto mecanism arran d motor ventil
2149-BH-203|02-02,2149-BH-203|02-02-14,Lubric rodam delante y posterior d motor
2149-BH-203|02-03,2149-BH-203|02-03-01,Inspección gnrl d válvula rotativa
2149-BH-203|02-03,2149-BH-203|02-03-02,Lubric d apoyos d válvula rotativa
2149-BH-203|02-03,2149-BH-203|02-03-03,Cambio d válvula rotativa de filtro
2149-BH-203|02-04,2149-BH-203|02-04-01,Inspe gnrl d motor válvula rotativa
2149-BH-203|02-04,2149-BH-203|02-04-02,Medición elé d motor válvu rotativa
2149-BH-203|02-04,2149-BH-203|02-04-03,Limpieza ext d motor válvu rotativ
2149-BH-203|02-04,2149-BH-203|02-04-04,Mtto caja conex d motor elé válvu
2149-BH-203|02-04,2149-BH-203|02-04-05,Mtto ventilador d motor elé válvu
2149-BH-203|02-04,2149-BH-203|02-04-06,Mtto cable tierra d motor válvula
2149-BH-203|02-04,2149-BH-203|02-04-07,Camb rodam delan poste d motor válvula
2149-BH-203|02-04,2149-BH-203|02-04-08,Medición aislamiento d motor válvu
2149-BH-203|03-01,2149-BH-203|03-01-01,Inspec gnrl d instrumentos d filtro
2149-BH-203|03-01,2149-BH-203|03-01-02,Mtto de instrumentos de filtro
2149-BH-203|03-01,2149-BH-203|03-01-03,Reemplazo de instrumentos de filtro
2149-BH-203|03-02,2149-BH-203|03-02-01,Contrastación y/o ajuste d transmi
2149-BH-203|03-03,2149-BH-203|03-03-01,Mtto d panel d limpieza de filtro
4314-PU-405|01-01,4314-PU-405|01-01-01,Inspección general de motor
4314-PU-405|01-01,4314-PU-405|01-01-02,Mtto menor de motor de bomba
4314-PU-405|01-01,4314-PU-405|01-01-03,Mtto caja de conexiones de motor
4314-PU-405|01-01,4314-PU-405|01-01-04,Mtto de ventilador de motor
4314-PU-405|01-01,4314-PU-405|01-01-05,Mtto de cable a tierra de motor
4314-PU-405|01-01,4314-PU-405|01-01-06,Verificación de Termistor de motor
4314-PU-405|01-01,4314-PU-405|01-01-07,Cambio de rodamientos de motor
4314-PU-405|01-01,4314-PU-405|01-01-08,Medición aislamiento de motor
4314-PU-405|01-01,4314-PU-405|01-01-09,Monit temperatura rodamientos motor
4314-PU-405|01-01,4314-PU-405|01-01-10,Monit temperatura estator motor
4314-PU-405|01-01,4314-PU-405|01-01-11,Monitoreo de vibración de motor
4314-PU-405|01-01,4314-PU-405|01-01-12,Monitoreo de termografía de motor
4314-PU-405|01-02,4314-PU-405|01-02-01,Mtto preven de arrancador de bomba
4314-PU-405|01-03,4314-PU-405|01-03-01,Insp fugas y elem. unión d acople
4314-PU-405|01-03,4314-PU-405|01-03-02,Cambio de acople de bomba
4314-PU-405|01-03,4314-PU-405|01-03-03,Alineamiento láser acople de bomba
4314-PU-405|02-01,4314-PU-405|02-01-01,Inspección de carcasa de bomba
4314-PU-405|02-01,4314-PU-405|02-01-02,Mantenimiento de carcasa de bomba
4314-PU-405|02-01,4314-PU-405|02-01-03,Cambio de carcasa de bomba
4314-PU-405|02-02,4314-PU-405|02-02-01,Cambio de impulsor de bomba
4314-PU-405|02-03,4314-PU-405|02-03-01,Insp nivel d aceite d caja de rodam
4314-PU-405|02-03,4314-PU-405|02-03-02,Monitoreo vibración de bomba
4314-PU-405|02-03,4314-PU-405|02-03-03,Monit temperatura de caja de rodam
4314-PU-405|02-03,4314-PU-405|02-03-04,Cambio de rodamientos de bomba
4314-PU-405|02-03,4314-PU-405|02-03-05,Camb d aceite d caja d rodamientos
